new_formula,composition_vector,is_superconductor
Ca3Sc2Si3O12,"[20, 3.0, 21, 2.0, 14, 3.0, 8, 12.0]",1
Ca3V2Si3O12,"[20, 3.0, 23, 2.0, 14, 3.0, 8, 12.0]",1
Ca3Cr2Si3O12,"[20, 3.0, 24, 2.0, 14, 3.0, 8, 12.0]",1
Ca3Fe2Si3O12,"[20, 3.0, 26, 2.0, 14, 3.0, 8, 12.0]",1
Ca2P3Pb3Cl1O12,"[20, 2.0, 15, 3.0, 82, 3.0, 17, 1.0, 8, 12.0]",1
Ca5P3Cl1O12,"[20, 5.0, 15, 3.0, 17, 1.0, 8, 12.0]",1
Ba1Ca1P4O12,"[56, 1.0, 20, 1.0, 15, 4.0, 8, 12.0]",1
K2Ca2S3O12,"[19, 2.0, 20, 2.0, 16, 3.0, 8, 12.0]",1
Rb2Ca2S3O12,"[37, 2.0, 20, 2.0, 16, 3.0, 8, 12.0]",1
Cs2Ca2S3O12,"[55, 2.0, 20, 2.0, 16, 3.0, 8, 12.0]",1
Ca2As3Pb3Cl1O12,"[20, 2.0, 33, 3.0, 82, 3.0, 17, 1.0, 8, 12.0]",1
Ca5V3Cl1O12,"[20, 5.0, 23, 3.0, 17, 1.0, 8, 12.0]",1
K4Ca1U3O12,"[19, 4.0, 20, 1.0, 92, 3.0, 8, 12.0]",1
Ca1V4Ag2O12,"[20, 1.0, 23, 4.0, 47, 2.0, 8, 12.0]",1
Ca2Y1As1W2O12,"[20, 2.0, 39, 1.0, 33, 1.0, 74, 2.0, 8, 12.0]",1
Ca3Sc2Ge3O12,"[20, 3.0, 21, 2.0, 32, 3.0, 8, 12.0]",1
Ca3Ti3Cr2O12,"[20, 3.0, 22, 3.0, 24, 2.0, 8, 12.0]",1
Ca3Cr2Ge3O12,"[20, 3.0, 24, 2.0, 32, 3.0, 8, 12.0]",1
Ca3Mn2Ge3O12,"[20, 3.0, 25, 2.0, 32, 3.0, 8, 12.0]",1
Ca3Fe2Ge3O12,"[20, 3.0, 26, 2.0, 32, 3.0, 8, 12.0]",1
Ca3Co1Se4O12,"[20, 3.0, 27, 1.0, 34, 4.0, 8, 12.0]",1
Ca3Zn3Te2O12,"[20, 3.0, 30, 3.0, 52, 2.0, 8, 12.0]",1
Ca3Ga2Ge3O12,"[20, 3.0, 31, 2.0, 32, 3.0, 8, 12.0]",1
Ca3Ga3Sn2O12,"[20, 3.0, 31, 3.0, 50, 2.0, 8, 12.0]",1
Ca3Y2Ge3O12,"[20, 3.0, 39, 2.0, 32, 3.0, 8, 12.0]",1
Ca3Ge3Rh2O12,"[20, 3.0, 32, 3.0, 45, 2.0, 8, 12.0]",1
Ca3In2Ge3O12,"[20, 3.0, 49, 2.0, 32, 3.0, 8, 12.0]",1
Ca3Tm2Ge3O12,"[20, 3.0, 69, 2.0, 32, 3.0, 8, 12.0]",1
Ca3Lu2Ge3O12,"[20, 3.0, 71, 2.0, 32, 3.0, 8, 12.0]",1
Ca5I2O12,"[20, 5.0, 53, 2.0, 8, 12.0]",1
Ca5Re2O12,"[20, 5.0, 75, 2.0, 8, 12.0]",1
Ca5P3O12F1,"[20, 5.0, 15, 3.0, 8, 12.0, 9, 1.0]",1
Ca5V3O12F1,"[20, 5.0, 23, 3.0, 8, 12.0, 9, 1.0]",1
Ca5As3O12F1,"[20, 5.0, 33, 3.0, 8, 12.0, 9, 1.0]",1
Ca3Ta4O12F2,"[20, 3.0, 73, 4.0, 8, 12.0, 9, 2.0]",1
Ca3Ta1Ga3Si2O14,"[20, 3.0, 73, 1.0, 31, 3.0, 14, 2.0, 8, 14.0]",1
K4Ca1U1Si4O14,"[19, 4.0, 20, 1.0, 92, 1.0, 14, 4.0, 8, 14.0]",1
Cs3Ca1Fe1P4O14,"[55, 3.0, 20, 1.0, 26, 1.0, 15, 4.0, 8, 14.0]",1
Ca1Ni3P4O14,"[20, 1.0, 28, 3.0, 15, 4.0, 8, 14.0]",1
Ca3Pr2Sb3O14,"[20, 3.0, 59, 2.0, 51, 3.0, 8, 14.0]",1
Ca2Al8Pb1O15,"[20, 2.0, 13, 8.0, 82, 1.0, 8, 15.0]",1
K3Ca1V5O15,"[19, 3.0, 20, 1.0, 23, 5.0, 8, 15.0]",1
Na2Ca4Y1Zr1Si4O15F3,"[11, 2.0, 20, 4.0, 39, 1.0, 40, 1.0, 14, 4.0, 8, 15.0, 9, 3.0]",1
Na5Ca2Al1P4O16,"[11, 5.0, 20, 2.0, 13, 1.0, 15, 4.0, 8, 16.0]",1
Ca4Al6S1O16,"[20, 4.0, 13, 6.0, 16, 1.0, 8, 16.0]",1
Ca4Al6Mo1O16,"[20, 4.0, 13, 6.0, 42, 1.0, 8, 16.0]",1
Ca6Al7O16,"[20, 6.0, 13, 7.0, 8, 16.0]",1
Ca3Cr3P4O16,"[20, 3.0, 24, 3.0, 15, 4.0, 8, 16.0]",1
Ca3Cu3P4O16,"[20, 3.0, 29, 3.0, 15, 4.0, 8, 16.0]",1
Ca1U1Mo4O16,"[20, 1.0, 92, 1.0, 42, 4.0, 8, 16.0]",1
Ca2Zr5Ti2O16,"[20, 2.0, 40, 5.0, 22, 2.0, 8, 16.0]",1
Na4Ca1Zr2Ti1Si4O16F2,"[11, 4.0, 20, 1.0, 40, 2.0, 22, 1.0, 14, 4.0, 8, 16.0, 9, 2.0]",1
Na2Ca4Zr1Nb1Si4O17F1,"[11, 2.0, 20, 4.0, 40, 1.0, 41, 1.0, 14, 4.0, 8, 17.0, 9, 1.0]",1
Ca7Nb1Si4O17F1,"[20, 7.0, 41, 1.0, 14, 4.0, 8, 17.0, 9, 1.0]",1
Ca3Fe2Se6O18,"[20, 3.0, 26, 2.0, 34, 6.0, 8, 18.0]",1
Ca4P6O19,"[20, 4.0, 15, 6.0, 8, 19.0]",1
Ca1Bi6P4O20,"[20, 1.0, 83, 6.0, 15, 4.0, 8, 20.0]",1
Ba7Ca2Mn5O20,"[56, 7.0, 20, 2.0, 25, 5.0, 8, 20.0]",1
Ca4Si6Pb6Cl2O21,"[20, 4.0, 14, 6.0, 82, 6.0, 17, 2.0, 8, 21.0]",1
K2Ca4Si8O21,"[19, 2.0, 20, 4.0, 14, 8.0, 8, 21.0]",1
Ca1Nb2P6O21,"[20, 1.0, 41, 2.0, 15, 6.0, 8, 21.0]",1
Ca1Fe1Cl1O2,"[20, 1.0, 26, 1.0, 17, 1.0, 8, 2.0]",1
Ca1Bi1Cl1O2,"[20, 1.0, 83, 1.0, 17, 1.0, 8, 2.0]",1
Ca1Hg1O2,"[20, 1.0, 80, 1.0, 8, 2.0]",0
Ca2Cu1Br2O2,"[20, 2.0, 29, 1.0, 35, 2.0, 8, 2.0]",1
Ca2Mg5Si8O22F2,"[20, 2.0, 12, 5.0, 14, 8.0, 8, 22.0, 9, 2.0]",1
Ca10P6Se1O24,"[20, 10.0, 15, 6.0, 34, 1.0, 8, 24.0]",1
Ca1Ti4P6O24,"[20, 1.0, 22, 4.0, 15, 6.0, 8, 24.0]",1
Ca1Zr4P6O24,"[20, 1.0, 40, 4.0, 15, 6.0, 8, 24.0]",1
Ca11Re4O24,"[20, 11.0, 75, 4.0, 8, 24.0]",1
Na1Ca9Mg1P7O28,"[11, 1.0, 20, 9.0, 12, 1.0, 15, 7.0, 8, 28.0]",1
Na1Ca9Mn1P7O28,"[11, 1.0, 20, 9.0, 25, 1.0, 15, 7.0, 8, 28.0]",1
K1Ca9Mg1P7O28,"[19, 1.0, 20, 9.0, 12, 1.0, 15, 7.0, 8, 28.0]",1
K1Ca10P7O28,"[19, 1.0, 20, 10.0, 15, 7.0, 8, 28.0]",1
K1Ca9Mn1P7O28,"[19, 1.0, 20, 9.0, 25, 1.0, 15, 7.0, 8, 28.0]",1
Ca10Ag1P7O28,"[20, 10.0, 47, 1.0, 15, 7.0, 8, 28.0]",1
Ca9Cr1P7O28,"[20, 9.0, 24, 1.0, 15, 7.0, 8, 28.0]",1
Ca9In1P7O28,"[20, 9.0, 49, 1.0, 15, 7.0, 8, 28.0]",1
Ca1Si1O3,"[20, 1.0, 14, 1.0, 8, 3.0]",1
Ca1Ti1O3,"[20, 1.0, 22, 1.0, 8, 3.0]",1
Ca1Fe1O3,"[20, 1.0, 26, 1.0, 8, 3.0]",1
Ca1Se1O3,"[20, 1.0, 34, 1.0, 8, 3.0]",1
Ca1Zr1O3,"[20, 1.0, 40, 1.0, 8, 3.0]",1
Ca1Tc1O3,"[20, 1.0, 43, 1.0, 8, 3.0]",1
Ca1Ru1O3,"[20, 1.0, 44, 1.0, 8, 3.0]",1
Ca1Rh1O3,"[20, 1.0, 45, 1.0, 8, 3.0]",1
Ca1Sn1O3,"[20, 1.0, 50, 1.0, 8, 3.0]",1
Ca1Ir1O3,"[20, 1.0, 77, 1.0, 8, 3.0]",1
Ca1Pt1O3,"[20, 1.0, 78, 1.0, 8, 3.0]",1
Ca2Cu1O3,"[20, 2.0, 29, 1.0, 8, 3.0]",1
Na1Ca1P1O4,"[11, 1.0, 20, 1.0, 15, 1.0, 8, 4.0]",1
Na1Ca1V1O4,"[11, 1.0, 20, 1.0, 23, 1.0, 8, 4.0]",1
Na1Ca1As1O4,"[11, 1.0, 20, 1.0, 33, 1.0, 8, 4.0]",1
Ca1Mg1Si1O4,"[20, 1.0, 12, 1.0, 14, 1.0, 8, 4.0]",1
Ca1Mg1Ge1O4,"[20, 1.0, 12, 1.0, 32, 1.0, 8, 4.0]",1
Ca3Si1Cl2O4,"[20, 3.0, 14, 1.0, 17, 2.0, 8, 4.0]",1
Ca1Mn1Si1O4,"[20, 1.0, 25, 1.0, 14, 1.0, 8, 4.0]",1
Ca2Si1O4,"[20, 2.0, 14, 1.0, 8, 4.0]",1
Ca2P1Cl1O4,"[20, 2.0, 15, 1.0, 17, 1.0, 8, 4.0]",1
Ca1S1O4,"[20, 1.0, 16, 1.0, 8, 4.0]",1
Ca2V1Cl1O4,"[20, 2.0, 23, 1.0, 17, 1.0, 8, 4.0]",1
Ca2As1Cl1O4,"[20, 2.0, 33, 1.0, 17, 1.0, 8, 4.0]",1
Ca1Sc2O4,"[20, 1.0, 21, 2.0, 8, 4.0]",1
Ca1V2O4,"[20, 1.0, 23, 2.0, 8, 4.0]",1
Ca1Cr1O4,"[20, 1.0, 24, 1.0, 8, 4.0]",1
Ca1Cr2O4,"[20, 1.0, 24, 2.0, 8, 4.0]",1
Ca1Mn1Ge1O4,"[20, 1.0, 25, 1.0, 32, 1.0, 8, 4.0]",1
Ca1Mn2O4,"[20, 1.0, 25, 2.0, 8, 4.0]",1
Ca1Co1Ge1O4,"[20, 1.0, 27, 1.0, 32, 1.0, 8, 4.0]",1
Ca1Co2O4,"[20, 1.0, 27, 2.0, 8, 4.0]",1
Ca1Ag1As1O4,"[20, 1.0, 47, 1.0, 33, 1.0, 8, 4.0]",1
Ca1Se1O4,"[20, 1.0, 34, 1.0, 8, 4.0]",1
Ca1Nb2O4,"[20, 1.0, 41, 2.0, 8, 4.0]",1
Ca1Mo1O4,"[20, 1.0, 42, 1.0, 8, 4.0]",1
Ca1Rh2O4,"[20, 1.0, 45, 2.0, 8, 4.0]",1
Ca1Pd3O4,"[20, 1.0, 46, 3.0, 8, 4.0]",1
Ca1Te1O4,"[20, 1.0, 52, 1.0, 8, 4.0]",1
Ca1W1O4,"[20, 1.0, 74, 1.0, 8, 4.0]",1
Ca1Au2O4,"[20, 1.0, 79, 2.0, 8, 4.0]",1
Ca1Tl2O4,"[20, 1.0, 81, 2.0, 8, 4.0]",1
Ca1Bi2O4,"[20, 1.0, 83, 2.0, 8, 4.0]",1
Ca1U1O4,"[20, 1.0, 92, 1.0, 8, 4.0]",0
Ca2Ge1O4,"[20, 2.0, 32, 1.0, 8, 4.0]",1
Ca2Sn1O4,"[20, 2.0, 50, 1.0, 8, 4.0]",1
Ca2Pb1O4,"[20, 2.0, 82, 1.0, 8, 4.0]",1
Na2Ca1P1O4F1,"[11, 2.0, 20, 1.0, 15, 1.0, 8, 4.0, 9, 1.0]",1
Ca1Mg1As1O4F1,"[20, 1.0, 12, 1.0, 33, 1.0, 8, 4.0, 9, 1.0]",1
Ca1Ta1Al1O5,"[20, 1.0, 73, 1.0, 13, 1.0, 8, 5.0]",1
Ca1Ti1Si1O5,"[20, 1.0, 22, 1.0, 14, 1.0, 8, 5.0]",1
Ca1V1Si1O5,"[20, 1.0, 23, 1.0, 14, 1.0, 8, 5.0]",1
Ca3W1Cl2O5,"[20, 3.0, 74, 1.0, 17, 2.0, 8, 5.0]",1
Ca1V1Bi1O5,"[20, 1.0, 23, 1.0, 83, 1.0, 8, 5.0]",1
Ca1V2O5,"[20, 1.0, 23, 2.0, 8, 5.0]",1
Ca1Ge2O5,"[20, 1.0, 32, 2.0, 8, 5.0]",1
Ca1Se2O5,"[20, 1.0, 34, 2.0, 8, 5.0]",1
Ca1Te2O5,"[20, 1.0, 52, 2.0, 8, 5.0]",1
Ca2Fe2O5,"[20, 2.0, 26, 2.0, 8, 5.0]",1
Na1Ca2I1O6,"[11, 1.0, 20, 2.0, 53, 1.0, 8, 6.0]",1
Na1Ca3Ru1O6,"[11, 1.0, 20, 3.0, 44, 1.0, 8, 6.0]",1
Na3Ca2Ta1O6,"[11, 3.0, 20, 2.0, 73, 1.0, 8, 6.0]",1
Na3Ca2Bi1O6,"[11, 3.0, 20, 2.0, 83, 1.0, 8, 6.0]",0
Ca1Mg1Si2O6,"[20, 1.0, 12, 1.0, 14, 2.0, 8, 6.0]",1
Ca2Mg1W1O6,"[20, 2.0, 12, 1.0, 74, 1.0, 8, 6.0]",1
Ca1P2O6,"[20, 1.0, 15, 2.0, 8, 6.0]",1
Ca1S2Cl2O6,"[20, 1.0, 16, 2.0, 17, 2.0, 8, 6.0]",1
Ca1V2O6,"[20, 1.0, 23, 2.0, 8, 6.0]",1
Ca1Mn1Ge2O6,"[20, 1.0, 25, 1.0, 32, 2.0, 8, 6.0]",1
Ca1Fe1Ge2O6,"[20, 1.0, 26, 1.0, 32, 2.0, 8, 6.0]",1
Ca1As2O6,"[20, 1.0, 33, 2.0, 8, 6.0]",1
Sr2Ca1Mo1O6,"[38, 2.0, 20, 1.0, 42, 1.0, 8, 6.0]",1
Sr2Ca1Sb1O6,"[38, 2.0, 20, 1.0, 51, 1.0, 8, 6.0]",1
Sr2Ca1Te1O6,"[38, 2.0, 20, 1.0, 52, 1.0, 8, 6.0]",1
Sr2Ca1W1O6,"[38, 2.0, 20, 1.0, 74, 1.0, 8, 6.0]",1
Sr2Ca1Re1O6,"[38, 2.0, 20, 1.0, 75, 1.0, 8, 6.0]",1
Sr2Ca1Ir1O6,"[38, 2.0, 20, 1.0, 77, 1.0, 8, 6.0]",1
Sr2Ca1U1O6,"[38, 2.0, 20, 1.0, 92, 1.0, 8, 6.0]",1
Sr3Ca1Ir1O6,"[38, 3.0, 20, 1.0, 77, 1.0, 8, 6.0]",1
Ca1Nb2O6,"[20, 1.0, 41, 2.0, 8, 6.0]",1
Ba2Ca1Mo1O6,"[56, 2.0, 20, 1.0, 42, 1.0, 8, 6.0]",1
Ba2Ca1Pd3O6,"[56, 2.0, 20, 1.0, 46, 3.0, 8, 6.0]",1
Ca1Sb2O6,"[20, 1.0, 51, 2.0, 8, 6.0]",1
Ba2Ca1Te1O6,"[56, 2.0, 20, 1.0, 52, 1.0, 8, 6.0]",1
Ca1I2O6,"[20, 1.0, 53, 2.0, 8, 6.0]",1
Ba2Ca1W1O6,"[56, 2.0, 20, 1.0, 74, 1.0, 8, 6.0]",1
Ba2Ca1Re1O6,"[56, 2.0, 20, 1.0, 75, 1.0, 8, 6.0]",1
Ba2Ca1Os1O6,"[56, 2.0, 20, 1.0, 76, 1.0, 8, 6.0]",0
Ba2Ca1Ir1O6,"[56, 2.0, 20, 1.0, 77, 1.0, 8, 6.0]",1
Ba2Ca1U1O6,"[56, 2.0, 20, 1.0, 92, 1.0, 8, 6.0]",1
Ca1Ta2O6,"[20, 1.0, 73, 2.0, 8, 6.0]",1
Ca2Sc1Nb1O6,"[20, 2.0, 21, 1.0, 41, 1.0, 8, 6.0]",1
Ca2Sc1Sb1O6,"[20, 2.0, 21, 1.0, 51, 1.0, 8, 6.0]",1
Ca2Sc1Ta1O6,"[20, 2.0, 21, 1.0, 73, 1.0, 8, 6.0]",0
Ca2Sc1Os1O6,"[20, 2.0, 21, 1.0, 76, 1.0, 8, 6.0]",1
Ca2V1Bi1O6,"[20, 2.0, 23, 1.0, 83, 1.0, 8, 6.0]",1
Ca2Nb1Cr1O6,"[20, 2.0, 41, 1.0, 24, 1.0, 8, 6.0]",1
Ca2Ta1Cr1O6,"[20, 2.0, 73, 1.0, 24, 1.0, 8, 6.0]",1
Ca2Mn1W1O6,"[20, 2.0, 25, 1.0, 74, 1.0, 8, 6.0]",1
Ca2Nb1Fe1O6,"[20, 2.0, 41, 1.0, 26, 1.0, 8, 6.0]",1
Ca2Fe1Sb1O6,"[20, 2.0, 26, 1.0, 51, 1.0, 8, 6.0]",1
Ca2Fe1Re1O6,"[20, 2.0, 26, 1.0, 75, 1.0, 8, 6.0]",1
Ca2Co1Te1O6,"[20, 2.0, 27, 1.0, 52, 1.0, 8, 6.0]",1
Ca2Co1W1O6,"[20, 2.0, 27, 1.0, 74, 1.0, 8, 6.0]",1
Ca2Ni1W1O6,"[20, 2.0, 28, 1.0, 74, 1.0, 8, 6.0]",0
Ca2Ni1Os1O6,"[20, 2.0, 28, 1.0, 76, 1.0, 8, 6.0]",1
Ca2Bi1As1O6,"[20, 2.0, 83, 1.0, 33, 1.0, 8, 6.0]",1
Ca2Tm1Ru1O6,"[20, 2.0, 69, 1.0, 44, 1.0, 8, 6.0]",1
Ca3Sc1Co1O6,"[20, 3.0, 21, 1.0, 27, 1.0, 8, 6.0]",1
Ca3Te1O6,"[20, 3.0, 52, 1.0, 8, 6.0]",1
Ca3Re1O6,"[20, 3.0, 75, 1.0, 8, 6.0]",1
Ca3Tl2O6,"[20, 3.0, 81, 2.0, 8, 6.0]",1
Ca3U1O6,"[20, 3.0, 92, 1.0, 8, 6.0]",1
Ca4Pd1O6,"[20, 4.0, 46, 1.0, 8, 6.0]",1
Na2Ca1P2O7,"[11, 2.0, 20, 1.0, 15, 2.0, 8, 7.0]",1
Ca1Al4O7,"[20, 1.0, 13, 4.0, 8, 7.0]",1
K2Ca1P2O7,"[19, 2.0, 20, 1.0, 15, 2.0, 8, 7.0]",1
Ca1Cr1P2O7,"[20, 1.0, 24, 1.0, 15, 2.0, 8, 7.0]",1
Ca1Mn1P2O7,"[20, 1.0, 25, 1.0, 15, 2.0, 8, 7.0]",1
Ca1Cu1P2O7,"[20, 1.0, 29, 1.0, 15, 2.0, 8, 7.0]",1
Ca1P2Pd1O7,"[20, 1.0, 15, 2.0, 46, 1.0, 8, 7.0]",1
Ca1Cd1P2O7,"[20, 1.0, 48, 1.0, 15, 2.0, 8, 7.0]",1
Ca2P2O7,"[20, 2.0, 15, 2.0, 8, 7.0]",1
K2Ca1As2O7,"[19, 2.0, 20, 1.0, 33, 2.0, 8, 7.0]",1
Rb2Ca1V2O7,"[37, 2.0, 20, 1.0, 23, 2.0, 8, 7.0]",1
Cs2Ca1V2O7,"[55, 2.0, 20, 1.0, 23, 2.0, 8, 7.0]",1
Ca2V2O7,"[20, 2.0, 23, 2.0, 8, 7.0]",1
Ca2As2O7,"[20, 2.0, 33, 2.0, 8, 7.0]",1
Ca2Nb2O7,"[20, 2.0, 41, 2.0, 8, 7.0]",1
Ca2Ru2O7,"[20, 2.0, 44, 2.0, 8, 7.0]",1
Ca2Sb2O7,"[20, 2.0, 51, 2.0, 8, 7.0]",1
Ca2Ta2O7,"[20, 2.0, 73, 2.0, 8, 7.0]",1
Ca2Os2O7,"[20, 2.0, 76, 2.0, 8, 7.0]",1
Na2Ca1Zr1Si2O7F2,"[11, 2.0, 20, 1.0, 40, 1.0, 14, 2.0, 8, 7.0, 9, 2.0]",1
Ca4Si2O7F2,"[20, 4.0, 14, 2.0, 8, 7.0, 9, 2.0]",1
Na2Ca1Mg1P2O8,"[11, 2.0, 20, 1.0, 12, 1.0, 15, 2.0, 8, 8.0]",1
Na2Ca1S2O8,"[11, 2.0, 20, 1.0, 16, 2.0, 8, 8.0]",1
K3Ca1P2O8,"[19, 3.0, 20, 1.0, 15, 2.0, 8, 8.0]",1
Ca1Zn2P2O8,"[20, 1.0, 30, 2.0, 15, 2.0, 8, 8.0]",1
Ca1U1P2O8,"[20, 1.0, 92, 1.0, 15, 2.0, 8, 8.0]",1
Ca3P2O8,"[20, 3.0, 15, 2.0, 8, 8.0]",1
Ca1Co2Te3Cl2O8,"[20, 1.0, 27, 2.0, 52, 3.0, 17, 2.0, 8, 8.0]",1
Ba1Ca1Ga4O8,"[56, 1.0, 20, 1.0, 31, 4.0, 8, 8.0]",1
Ca1U1Se2O8,"[20, 1.0, 92, 1.0, 34, 2.0, 8, 8.0]",1
Ca1Te3O8,"[20, 1.0, 52, 3.0, 8, 8.0]",1
Ca2Mn3O8,"[20, 2.0, 25, 3.0, 8, 8.0]",1
Ca2Se3O8,"[20, 2.0, 34, 3.0, 8, 8.0]",1
Ca2Pt3O8,"[20, 2.0, 78, 3.0, 8, 8.0]",1
Na1Ca1Ti1Mn1Si2O8F1,"[11, 1.0, 20, 1.0, 22, 1.0, 25, 1.0, 14, 2.0, 8, 8.0, 9, 1.0]",1
Na1Ca1P3O9,"[11, 1.0, 20, 1.0, 15, 3.0, 8, 9.0]",1
Na2Ca1V1P2O9,"[11, 2.0, 20, 1.0, 23, 1.0, 15, 2.0, 8, 9.0]",1
Ca2Al2Sn2O9,"[20, 2.0, 13, 2.0, 50, 2.0, 8, 9.0]",1
Ca3Zr1Si2O9,"[20, 3.0, 40, 1.0, 14, 2.0, 8, 9.0]",1
Ca3Si2Sn1O9,"[20, 3.0, 14, 2.0, 50, 1.0, 8, 9.0]",1
Ca3Hf1Si2O9,"[20, 3.0, 72, 1.0, 14, 2.0, 8, 9.0]",1
K4Ca1Si3O9,"[19, 4.0, 20, 1.0, 14, 3.0, 8, 9.0]",1
Rb2Ca2Si3O9,"[37, 2.0, 20, 2.0, 14, 3.0, 8, 9.0]",1
Ca1V1Ni1P2O9,"[20, 1.0, 23, 1.0, 28, 1.0, 15, 2.0, 8, 9.0]",1
Ca1V2P2O9,"[20, 1.0, 23, 2.0, 15, 2.0, 8, 9.0]",1
Ca4P2O9,"[20, 4.0, 15, 2.0, 8, 9.0]",1
K1Ca1P3O9,"[19, 1.0, 20, 1.0, 15, 3.0, 8, 9.0]",1
Cs1Ca1P3O9,"[55, 1.0, 20, 1.0, 15, 3.0, 8, 9.0]",1
Sr3Ca1Ru2O9,"[38, 3.0, 20, 1.0, 44, 2.0, 8, 9.0]",1
Sr3Ca1Ir2O9,"[38, 3.0, 20, 1.0, 77, 2.0, 8, 9.0]",1
Ba3Ca1Nb2O9,"[56, 3.0, 20, 1.0, 41, 2.0, 8, 9.0]",1
Ba3Ca1Ru2O9,"[56, 3.0, 20, 1.0, 44, 2.0, 8, 9.0]",1
Ba3Ca1Sb2O9,"[56, 3.0, 20, 1.0, 51, 2.0, 8, 9.0]",1
Ba3Ca1Ir2O9,"[56, 3.0, 20, 1.0, 77, 2.0, 8, 9.0]",1
Ca1Ta2Bi2O9,"[20, 1.0, 73, 2.0, 83, 2.0, 8, 9.0]",1
Ca3Nb2Co1O9,"[20, 3.0, 41, 2.0, 27, 1.0, 8, 9.0]",1
Ca3Ga4O9,"[20, 3.0, 31, 4.0, 8, 9.0]",1
Ca4Nb2O9,"[20, 4.0, 41, 2.0, 8, 9.0]",1
Ca1Cl1F1,"[20, 1.0, 17, 1.0, 9, 1.0]",1
Ca1As2F12,"[20, 1.0, 33, 2.0, 9, 12.0]",1
Ca1Au2F12,"[20, 1.0, 79, 2.0, 9, 12.0]",0
Na3Ca1Mg3Al1F14,"[11, 3.0, 20, 1.0, 12, 3.0, 13, 1.0, 9, 14.0]",1
Ba2Ca1Mg1Al2F14,"[56, 2.0, 20, 1.0, 12, 1.0, 13, 2.0, 9, 14.0]",1
Ba2Ca1Mn1V2F14,"[56, 2.0, 20, 1.0, 25, 1.0, 23, 2.0, 9, 14.0]",1
Ba2Ca1V2Fe1F14,"[56, 2.0, 20, 1.0, 23, 2.0, 26, 1.0, 9, 14.0]",1
Ba2Ca1V2Co1F14,"[56, 2.0, 20, 1.0, 23, 2.0, 27, 1.0, 9, 14.0]",1
Ba2Ca1V2Cu1F14,"[56, 2.0, 20, 1.0, 23, 2.0, 29, 1.0, 9, 14.0]",1
Ba2Ca1Cr2Cu1F14,"[56, 2.0, 20, 1.0, 24, 2.0, 29, 1.0, 9, 14.0]",1
Ba2Ca1Mn2Cu1F14,"[56, 2.0, 20, 1.0, 25, 2.0, 29, 1.0, 9, 14.0]",1
Ba2Ca1Ga2Cu1F14,"[56, 2.0, 20, 1.0, 31, 2.0, 29, 1.0, 9, 14.0]",1
Cs5Ca1Ni4F15,"[55, 5.0, 20, 1.0, 28, 4.0, 9, 15.0]",1
Ca1As2Xe4F20,"[20, 1.0, 33, 2.0, 54, 4.0, 9, 20.0]",1
Ca3Hf3Ag1F20,"[20, 3.0, 72, 3.0, 47, 1.0, 9, 20.0]",1
Ca1F2,"[20, 1.0, 9, 2.0]",1
Ca1P2Xe5F22,"[20, 1.0, 15, 2.0, 54, 5.0, 9, 22.0]",1
Rb1Ca1F3,"[37, 1.0, 20, 1.0, 9, 3.0]",1
Cs1Ca1F3,"[55, 1.0, 20, 1.0, 9, 3.0]",1
Ca2As4Xe5F34,"[20, 2.0, 33, 4.0, 54, 5.0, 9, 34.0]",0
Ca1Cu1F4,"[20, 1.0, 29, 1.0, 9, 4.0]",1
Cs2Ca1F4,"[55, 2.0, 20, 1.0, 9, 4.0]",1
Ca1Cr1F5,"[20, 1.0, 24, 1.0, 9, 5.0]",1
Ca1Mn1F5,"[20, 1.0, 25, 1.0, 9, 5.0]",1
Ca1Fe1F5,"[20, 1.0, 26, 1.0, 9, 5.0]",1
Na1Ca1Al1F6,"[11, 1.0, 20, 1.0, 13, 1.0, 9, 6.0]",1
Ca1Cr1F6,"[20, 1.0, 24, 1.0, 9, 6.0]",1
Ca1Rh1F6,"[20, 1.0, 45, 1.0, 9, 6.0]",1
Ca1Pd1F6,"[20, 1.0, 46, 1.0, 9, 6.0]",1
Ca1Sn1F6,"[20, 1.0, 50, 1.0, 9, 6.0]",1
Ca1Pt1F6,"[20, 1.0, 78, 1.0, 9, 6.0]",0
Ca1Pb1F6,"[20, 1.0, 82, 1.0, 9, 6.0]",1
Ba1Ca1Al1F7,"[56, 1.0, 20, 1.0, 13, 1.0, 9, 7.0]",1
Sr1Ca1Cr1F7,"[38, 1.0, 20, 1.0, 24, 1.0, 9, 7.0]",1
Ba1Ca1Cr1F7,"[56, 1.0, 20, 1.0, 24, 1.0, 9, 7.0]",1
Ba1Ca1Ga1F7,"[56, 1.0, 20, 1.0, 31, 1.0, 9, 7.0]",1
Rb1Ca1Zr1F7,"[37, 1.0, 20, 1.0, 40, 1.0, 9, 7.0]",1
Rb1Ca1Hf1F7,"[37, 1.0, 20, 1.0, 72, 1.0, 9, 7.0]",1
Ca1Zr1Tl1F7,"[20, 1.0, 40, 1.0, 81, 1.0, 9, 7.0]",0
Ca1Hf1Tl1F7,"[20, 1.0, 72, 1.0, 81, 1.0, 9, 7.0]",1
Ca1Ta1F7,"[20, 1.0, 73, 1.0, 9, 7.0]",1
Ca2Al1Pb1F9,"[20, 2.0, 13, 1.0, 82, 1.0, 9, 9.0]",1
K1Ca1Al2F9,"[19, 1.0, 20, 1.0, 13, 2.0, 9, 9.0]",1
