new_formula,composition_vector,is_superconductor
Er1Ni1Ge2,"[68, 1.0, 28, 1.0, 32, 2.0]",1
Er3Ni1Ge2,"[68, 3.0, 28, 1.0, 32, 2.0]",1
Tm1Ni1Ge2,"[69, 1.0, 28, 1.0, 32, 2.0]",1
Lu1Ni1Ge2,"[71, 1.0, 28, 1.0, 32, 2.0]",1
Th1Ni1Ge2,"[90, 1.0, 28, 1.0, 32, 2.0]",1
Y1Ni1Ge3,"[39, 1.0, 28, 1.0, 32, 3.0]",1
La1Ni1Ge3,"[57, 1.0, 28, 1.0, 32, 3.0]",1
Nd1Ni1Ge3,"[60, 1.0, 28, 1.0, 32, 3.0]",1
Eu1Ni1Ge3,"[63, 1.0, 28, 1.0, 32, 3.0]",1
Gd1Ni1Ge3,"[64, 1.0, 28, 1.0, 32, 3.0]",1
Tb1Ni1Ge3,"[65, 1.0, 28, 1.0, 32, 3.0]",1
Dy1Ni1Ge3,"[66, 1.0, 28, 1.0, 32, 3.0]",1
Ho1Ni1Ge3,"[67, 1.0, 28, 1.0, 32, 3.0]",1
Ga3Ni13Ge6,"[31, 3.0, 28, 13.0, 32, 6.0]",1
Ni1As1Se1,"[28, 1.0, 33, 1.0, 34, 1.0]",1
Y1Ni1As1,"[39, 1.0, 28, 1.0, 33, 1.0]",1
Zr1Ni1As1,"[40, 1.0, 28, 1.0, 33, 1.0]",1
Nb1Ni1As1,"[41, 1.0, 28, 1.0, 33, 1.0]",1
Ni1As1Rh1,"[28, 1.0, 33, 1.0, 45, 1.0]",1
La1Ni1As1,"[57, 1.0, 28, 1.0, 33, 1.0]",1
Ce1Ni1As1,"[58, 1.0, 28, 1.0, 33, 1.0]",1
Pr1Ni1As1,"[59, 1.0, 28, 1.0, 33, 1.0]",1
Nd1Ni1As1,"[60, 1.0, 28, 1.0, 33, 1.0]",1
Gd1Ni1As1,"[64, 1.0, 28, 1.0, 33, 1.0]",1
Tb1Ni1As1,"[65, 1.0, 28, 1.0, 33, 1.0]",1
Dy1Ni1As1,"[66, 1.0, 28, 1.0, 33, 1.0]",1
Ho1Ni1As1,"[67, 1.0, 28, 1.0, 33, 1.0]",1
Er1Ni1As1,"[68, 1.0, 28, 1.0, 33, 1.0]",0
Tm1Ni1As1,"[69, 1.0, 28, 1.0, 33, 1.0]",1
Hf1Ni1As1,"[72, 1.0, 28, 1.0, 33, 1.0]",1
Ga9Ni13,"[31, 9.0, 28, 13.0]",1
U1Ni1As1,"[92, 1.0, 28, 1.0, 33, 1.0]",1
Ni1As2,"[28, 1.0, 33, 2.0]",1
Rb2Ni1As2,"[37, 2.0, 28, 1.0, 33, 2.0]",1
Zr2Ni1As2,"[40, 2.0, 28, 1.0, 33, 2.0]",1
Nb1Ni1As2,"[41, 1.0, 28, 1.0, 33, 2.0]",1
Cs2Ni1As2,"[55, 2.0, 28, 1.0, 33, 2.0]",1
Tb2Ni1As2,"[65, 2.0, 28, 1.0, 33, 2.0]",1
U1Ni1As2,"[92, 1.0, 28, 1.0, 33, 2.0]",0
Ni1Se1,"[28, 1.0, 34, 1.0]",1
Ni1Sb1Se1,"[28, 1.0, 51, 1.0, 34, 1.0]",1
U8Ni1Se17,"[92, 8.0, 28, 1.0, 34, 17.0]",1
Ni1Se2,"[28, 1.0, 34, 2.0]",1
Ta2Ni1Se5,"[73, 2.0, 28, 1.0, 34, 5.0]",1
Nb4Ni1Se8,"[41, 4.0, 28, 1.0, 34, 8.0]",1
Y6Ni1Br10,"[39, 6.0, 28, 1.0, 35, 10.0]",1
Tb6Ni1Br10,"[65, 6.0, 28, 1.0, 35, 10.0]",1
Th6Ni1Br15,"[90, 6.0, 28, 1.0, 35, 15.0]",1
Ni1Br2,"[28, 1.0, 35, 2.0]",1
Rb1Ni1Br3,"[37, 1.0, 28, 1.0, 35, 3.0]",1
Cs1Ni1Br3,"[55, 1.0, 28, 1.0, 35, 3.0]",1
La3Ni1Br3,"[57, 3.0, 28, 1.0, 35, 3.0]",1
Sr1Ni1Sn3,"[38, 1.0, 28, 1.0, 50, 3.0]",1
Y1Ni1,"[39, 1.0, 28, 1.0]",1
Y10Cd3Ni1,"[39, 10.0, 48, 3.0, 28, 1.0]",1
Y1In1Ni1,"[39, 1.0, 49, 1.0, 28, 1.0]",1
Y1In2Ni1,"[39, 1.0, 49, 2.0, 28, 1.0]",1
Y1Ni1Sn1,"[39, 1.0, 28, 1.0, 50, 1.0]",1
Y1Ni1Sn2,"[39, 1.0, 28, 1.0, 50, 2.0]",1
Y1Ni1Sb1,"[39, 1.0, 28, 1.0, 51, 1.0]",1
Y1Ni1Bi1,"[39, 1.0, 28, 1.0, 83, 1.0]",1
Y3Ni1,"[39, 3.0, 28, 1.0]",1
Y4Cd1Ni1,"[39, 4.0, 48, 1.0, 28, 1.0]",1
Y6Ni1I10,"[39, 6.0, 28, 1.0, 53, 10.0]",1
Zr1Ni1,"[40, 1.0, 28, 1.0]",1
Zr1Ni1Sb1,"[40, 1.0, 28, 1.0, 51, 1.0]",1
Zr2Ni1,"[40, 2.0, 28, 1.0]",1
Zr2In5Ni1,"[40, 2.0, 49, 5.0, 28, 1.0]",1
Zr3Ni1Sb7,"[40, 3.0, 28, 1.0, 51, 7.0]",1
Zr5Ni1Sb3,"[40, 5.0, 28, 1.0, 51, 3.0]",1
Zr6Ni1Sb2,"[40, 6.0, 28, 1.0, 51, 2.0]",1
Zr6Ni1Te2,"[40, 6.0, 28, 1.0, 52, 2.0]",1
Zr6Ni1Bi2,"[40, 6.0, 28, 1.0, 83, 2.0]",1
Zr9Ni1Mo4,"[40, 9.0, 28, 1.0, 42, 4.0]",1
Nb1Ni1Te5,"[41, 1.0, 28, 1.0, 52, 5.0]",1
Hf9Ni1Mo4,"[72, 9.0, 28, 1.0, 42, 4.0]",1
Ni1Te2Pd2,"[28, 1.0, 52, 2.0, 46, 2.0]",1
La4Cd1Ni1,"[57, 4.0, 48, 1.0, 28, 1.0]",1
Pr4Cd1Ni1,"[59, 4.0, 48, 1.0, 28, 1.0]",1
Nd4Cd1Ni1,"[60, 4.0, 48, 1.0, 28, 1.0]",1
Tb4Cd1Ni1,"[65, 4.0, 48, 1.0, 28, 1.0]",1
Dy4Cd1Ni1,"[66, 4.0, 48, 1.0, 28, 1.0]",1
Ho4Cd1Ni1,"[67, 4.0, 48, 1.0, 28, 1.0]",1
Er4Cd1Ni1,"[68, 4.0, 48, 1.0, 28, 1.0]",1
Tm4Cd1Ni1,"[69, 4.0, 48, 1.0, 28, 1.0]",1
Lu4Cd1Ni1,"[71, 4.0, 48, 1.0, 28, 1.0]",1
In1Ni1,"[49, 1.0, 28, 1.0]",1
La1In1Ni1,"[57, 1.0, 49, 1.0, 28, 1.0]",1
Ce1In1Ni1,"[58, 1.0, 49, 1.0, 28, 1.0]",1
Pr1In1Ni1,"[59, 1.0, 49, 1.0, 28, 1.0]",1
Nd1In1Ni1,"[60, 1.0, 49, 1.0, 28, 1.0]",0
Sm1In1Ni1,"[62, 1.0, 49, 1.0, 28, 1.0]",1
Tb1In1Ni1,"[65, 1.0, 49, 1.0, 28, 1.0]",1
Dy1In1Ni1,"[66, 1.0, 49, 1.0, 28, 1.0]",1
Ho1In1Ni1,"[67, 1.0, 49, 1.0, 28, 1.0]",1
Er1In1Ni1,"[68, 1.0, 49, 1.0, 28, 1.0]",1
Tm1In1Ni1,"[69, 1.0, 49, 1.0, 28, 1.0]",1
Lu1In1Ni1,"[71, 1.0, 49, 1.0, 28, 1.0]",1
Th1In1Ni1,"[90, 1.0, 49, 1.0, 28, 1.0]",0
Eu1In2Ni1,"[63, 1.0, 49, 2.0, 28, 1.0]",1
Tb1In2Ni1,"[65, 1.0, 49, 2.0, 28, 1.0]",1
Dy1In2Ni1,"[66, 1.0, 49, 2.0, 28, 1.0]",1
La1In4Ni1,"[57, 1.0, 49, 4.0, 28, 1.0]",1
Eu1In4Ni1,"[63, 1.0, 49, 4.0, 28, 1.0]",1
La1Ni1Sn1,"[57, 1.0, 28, 1.0, 50, 1.0]",1
Ce1Ni1Sn1,"[58, 1.0, 28, 1.0, 50, 1.0]",1
Pr1Ni1Sn1,"[59, 1.0, 28, 1.0, 50, 1.0]",1
Nd1Ni1Sn1,"[60, 1.0, 28, 1.0, 50, 1.0]",1
Tb1Ni1Sn1,"[65, 1.0, 28, 1.0, 50, 1.0]",1
Dy1Ni1Sn1,"[66, 1.0, 28, 1.0, 50, 1.0]",1
Ho1Ni1Sn1,"[67, 1.0, 28, 1.0, 50, 1.0]",1
Er1Ni1Sn1,"[68, 1.0, 28, 1.0, 50, 1.0]",1
Tm1Ni1Sn1,"[69, 1.0, 28, 1.0, 50, 1.0]",1
Lu1Ni1Sn1,"[71, 1.0, 28, 1.0, 50, 1.0]",1
Th1Ni1Sn1,"[90, 1.0, 28, 1.0, 50, 1.0]",1
La1Ni1Sn2,"[57, 1.0, 28, 1.0, 50, 2.0]",1
Tb1Ni1Sn2,"[65, 1.0, 28, 1.0, 50, 2.0]",1
Dy1Ni1Sn2,"[66, 1.0, 28, 1.0, 50, 2.0]",1
Ho1Ni1Sn2,"[67, 1.0, 28, 1.0, 50, 2.0]",1
Er1Ni1Sn2,"[68, 1.0, 28, 1.0, 50, 2.0]",1
Tm1Ni1Sn2,"[69, 1.0, 28, 1.0, 50, 2.0]",1
Lu1Ni1Sn2,"[71, 1.0, 28, 1.0, 50, 2.0]",1
Ni1Sn2Au1,"[28, 1.0, 50, 2.0, 79, 1.0]",1
Ba1Ni1Sn3,"[56, 1.0, 28, 1.0, 50, 3.0]",1
Ni1Sb1,"[28, 1.0, 51, 1.0]",1
La1Ni1Sb1,"[57, 1.0, 28, 1.0, 51, 1.0]",1
Pr1Ni1Sb1,"[59, 1.0, 28, 1.0, 51, 1.0]",1
Nd1Ni1Sb1,"[60, 1.0, 28, 1.0, 51, 1.0]",1
Gd1Ni1Sb1,"[64, 1.0, 28, 1.0, 51, 1.0]",1
Tb1Ni1Sb1,"[65, 1.0, 28, 1.0, 51, 1.0]",1
Dy1Ni1Sb1,"[66, 1.0, 28, 1.0, 51, 1.0]",1
Ho1Ni1Sb1,"[67, 1.0, 28, 1.0, 51, 1.0]",1
Er1Ni1Sb1,"[68, 1.0, 28, 1.0, 51, 1.0]",1
Tm1Ni1Sb1,"[69, 1.0, 28, 1.0, 51, 1.0]",1
Lu1Ni1Sb1,"[71, 1.0, 28, 1.0, 51, 1.0]",1
Ni1Sb2,"[28, 1.0, 51, 2.0]",1
La1Ni1Sb2,"[57, 1.0, 28, 1.0, 51, 2.0]",1
Ce1Ni1Sb2,"[58, 1.0, 28, 1.0, 51, 2.0]",1
Pr1Ni1Sb2,"[59, 1.0, 28, 1.0, 51, 2.0]",1
Ho5Ni1Sb2,"[67, 5.0, 28, 1.0, 51, 2.0]",1
Hf6Ni1Sb2,"[72, 6.0, 28, 1.0, 51, 2.0]",1
La1Ni1Sb3,"[57, 1.0, 28, 1.0, 51, 3.0]",1
Ce1Ni1Sb3,"[58, 1.0, 28, 1.0, 51, 3.0]",1
Pr1Ni1Sb3,"[59, 1.0, 28, 1.0, 51, 3.0]",1
Nd1Ni1Sb3,"[60, 1.0, 28, 1.0, 51, 3.0]",1
Hf3Ni1Sb7,"[72, 3.0, 28, 1.0, 51, 7.0]",1
Ni1Te1,"[28, 1.0, 52, 1.0]",1
Ni1Te2,"[28, 1.0, 52, 2.0]",1
Ta1Ni1Te2,"[73, 1.0, 28, 1.0, 52, 2.0]",1
Ta4Ni1Te4,"[73, 4.0, 28, 1.0, 52, 4.0]",1
Ta1Ni1Te5,"[73, 1.0, 28, 1.0, 52, 5.0]",1
Er6Ni1I10,"[68, 6.0, 28, 1.0, 53, 10.0]",1
Tb7Ni1I12,"[65, 7.0, 28, 1.0, 53, 12.0]",1
Ni1I2,"[28, 1.0, 53, 2.0]",1
Pr4Ni1I5,"[59, 4.0, 28, 1.0, 53, 5.0]",1
La1Ni1,"[57, 1.0, 28, 1.0]",1
Ce1Ni1,"[58, 1.0, 28, 1.0]",1
Ce5Ni1Pb3,"[58, 5.0, 28, 1.0, 82, 3.0]",0
Pr1Ni1,"[59, 1.0, 28, 1.0]",1
Pr1Ni1Bi1,"[59, 1.0, 28, 1.0, 83, 1.0]",1
Pr3Ni1,"[59, 3.0, 28, 1.0]",1
Nd1Ni1,"[60, 1.0, 28, 1.0]",1
Nd1Ni1Bi1,"[60, 1.0, 28, 1.0, 83, 1.0]",1
Nd3Ni1,"[60, 3.0, 28, 1.0]",1
Sm1Ni1,"[62, 1.0, 28, 1.0]",1
Sm3Ni1,"[62, 3.0, 28, 1.0]",1
Zr6Ni16Ge7,"[40, 6.0, 28, 16.0, 32, 7.0]",1
Hf6Ni16Ge7,"[72, 6.0, 28, 16.0, 32, 7.0]",1
Y5Zr3Ni16As12,"[39, 5.0, 40, 3.0, 28, 16.0, 33, 12.0]",1
Pr5Zr3Ni16As12,"[59, 5.0, 40, 3.0, 28, 16.0, 33, 12.0]",1
Nd5Zr3Ni16As12,"[60, 5.0, 40, 3.0, 28, 16.0, 33, 12.0]",1
Tb5Zr3Ni16As12,"[65, 5.0, 40, 3.0, 28, 16.0, 33, 12.0]",1
Dy5Zr3Ni16As12,"[66, 5.0, 40, 3.0, 28, 16.0, 33, 12.0]",1
Ho5Zr3Ni16As12,"[67, 5.0, 40, 3.0, 28, 16.0, 33, 12.0]",1
Er5Zr3Ni16As12,"[68, 5.0, 40, 3.0, 28, 16.0, 33, 12.0]",1
Tm5Zr3Ni16As12,"[69, 5.0, 40, 3.0, 28, 16.0, 33, 12.0]",1
Lu5Zr3Ni16As12,"[71, 5.0, 40, 3.0, 28, 16.0, 33, 12.0]",1
Gd1Ni1,"[64, 1.0, 28, 1.0]",1
Gd1Ni1Pb1,"[64, 1.0, 28, 1.0, 82, 1.0]",1
Gd1Ni1Bi1,"[64, 1.0, 28, 1.0, 83, 1.0]",0
Tb1Ni1,"[65, 1.0, 28, 1.0]",1
Tb1Ni1Bi1,"[65, 1.0, 28, 1.0, 83, 1.0]",0
Tb3Ni1,"[65, 3.0, 28, 1.0]",1
Tb5Ni1Pb3,"[65, 5.0, 28, 1.0, 82, 3.0]",1
La7Ni16,"[57, 7.0, 28, 16.0]",1
Dy1Ni1,"[66, 1.0, 28, 1.0]",1
Dy1Ni1Bi1,"[66, 1.0, 28, 1.0, 83, 1.0]",1
Dy5Ni1Pb3,"[66, 5.0, 28, 1.0, 82, 3.0]",1
Ho1Ni1,"[67, 1.0, 28, 1.0]",1
Ho1Ni1Bi1,"[67, 1.0, 28, 1.0, 83, 1.0]",0
Ho3Ni1,"[67, 3.0, 28, 1.0]",1
Ho5Ni1Bi2,"[67, 5.0, 28, 1.0, 83, 2.0]",1
Er1Ni1,"[68, 1.0, 28, 1.0]",1
Er1Ni1Bi1,"[68, 1.0, 28, 1.0, 83, 1.0]",1
Er3Ni1,"[68, 3.0, 28, 1.0]",1
Er5Ni1Pb3,"[68, 5.0, 28, 1.0, 82, 3.0]",0
Tm1Ni1,"[69, 1.0, 28, 1.0]",1
Tm1Ni1Bi1,"[69, 1.0, 28, 1.0, 83, 1.0]",1
U11Ni16,"[92, 11.0, 28, 16.0]",1
Tm3Ni1,"[69, 3.0, 28, 1.0]",1
Lu1Ni1,"[71, 1.0, 28, 1.0]",1
Lu1Ni1Pb1,"[71, 1.0, 28, 1.0, 82, 1.0]",0
Lu1Ni1Bi1,"[71, 1.0, 28, 1.0, 83, 1.0]",1
Lu5Ni1Pb3,"[71, 5.0, 28, 1.0, 82, 3.0]",1
Hf1Ni1,"[72, 1.0, 28, 1.0]",1
Hf6Ni1Bi2,"[72, 6.0, 28, 1.0, 83, 2.0]",0
Hf9Ni1W4,"[72, 9.0, 28, 1.0, 74, 4.0]",1
Hf9Re4Ni1,"[72, 9.0, 75, 4.0, 28, 1.0]",1
Ta2Ni1,"[73, 2.0, 28, 1.0]",1
Ni1Pt1,"[28, 1.0, 78, 1.0]",1
Ni1Bi1,"[28, 1.0, 83, 1.0]",1
Ni1Bi3,"[28, 1.0, 83, 3.0]",1
Th1Ni1,"[90, 1.0, 28, 1.0]",1
Pr5Ni19,"[59, 5.0, 28, 19.0]",1
Nd5Ni19,"[60, 5.0, 28, 19.0]",1
Ce6Ni20As13,"[58, 6.0, 28, 20.0, 33, 13.0]",1
Sm6Ni20As13,"[62, 6.0, 28, 20.0, 33, 13.0]",1
Er6Ni20As13,"[68, 6.0, 28, 20.0, 33, 13.0]",1
Zn11Ni2,"[30, 11.0, 28, 2.0]",1
La7Zn1Ni2,"[57, 7.0, 30, 1.0, 28, 2.0]",1
Tb2Zn1Ni2,"[65, 2.0, 30, 1.0, 28, 2.0]",1
Zr1Zn20Ni2,"[40, 1.0, 30, 20.0, 28, 2.0]",1
Y2Ga1Ni2,"[39, 2.0, 31, 1.0, 28, 2.0]",1
Pr2Ga1Ni2,"[59, 2.0, 31, 1.0, 28, 2.0]",1
Nd2Ga1Ni2,"[60, 2.0, 31, 1.0, 28, 2.0]",1
Sm2Ga1Ni2,"[62, 2.0, 31, 1.0, 28, 2.0]",1
Tb2Ga1Ni2,"[65, 2.0, 31, 1.0, 28, 2.0]",1
Dy2Ga1Ni2,"[66, 2.0, 31, 1.0, 28, 2.0]",1
Dy6Ga1Ni2,"[66, 6.0, 31, 1.0, 28, 2.0]",1
Ho2Ga1Ni2,"[67, 2.0, 31, 1.0, 28, 2.0]",1
Er2Ga1Ni2,"[68, 2.0, 31, 1.0, 28, 2.0]",1
Tm2Ga1Ni2,"[69, 2.0, 31, 1.0, 28, 2.0]",1
Tm6Ga1Ni2,"[69, 6.0, 31, 1.0, 28, 2.0]",1
Lu1Ga1Ni2,"[71, 1.0, 31, 1.0, 28, 2.0]",1
Lu6Ga1Ni2,"[71, 6.0, 31, 1.0, 28, 2.0]",1
La3Ga2Ni2,"[57, 3.0, 31, 2.0, 28, 2.0]",1
Ga3Ni2,"[31, 3.0, 28, 2.0]",1
Eu1Ga3Ni2,"[63, 1.0, 31, 3.0, 28, 2.0]",1
Sr1Ni2Ge1,"[38, 1.0, 28, 2.0, 32, 1.0]",1
Sr1Ni2Ge2,"[38, 1.0, 28, 2.0, 32, 2.0]",1
Y1Ni2Ge2,"[39, 1.0, 28, 2.0, 32, 2.0]",1
La1Ni2Ge2,"[57, 1.0, 28, 2.0, 32, 2.0]",1
Ce1Ni2Ge2,"[58, 1.0, 28, 2.0, 32, 2.0]",1
Pr1Ni2Ge2,"[59, 1.0, 28, 2.0, 32, 2.0]",1
Nd1Ni2Ge2,"[60, 1.0, 28, 2.0, 32, 2.0]",1
Eu1Ni2Ge2,"[63, 1.0, 28, 2.0, 32, 2.0]",1
Tb1Ni2Ge2,"[65, 1.0, 28, 2.0, 32, 2.0]",1
Dy1Ni2Ge2,"[66, 1.0, 28, 2.0, 32, 2.0]",1
Ho1Ni2Ge2,"[67, 1.0, 28, 2.0, 32, 2.0]",1
Er1Ni2Ge2,"[68, 1.0, 28, 2.0, 32, 2.0]",1
Tm1Ni2Ge2,"[69, 1.0, 28, 2.0, 32, 2.0]",1
Lu1Ni2Ge2,"[71, 1.0, 28, 2.0, 32, 2.0]",1
Th1Ni2Ge2,"[90, 1.0, 28, 2.0, 32, 2.0]",1
Np1Ni2Ge2,"[93, 1.0, 28, 2.0, 32, 2.0]",0
Lu3Ni2Ge3,"[71, 3.0, 28, 2.0, 32, 3.0]",1
Dy4In1Ni2Ge4,"[66, 4.0, 49, 1.0, 28, 2.0, 32, 4.0]",1
Ho4In1Ni2Ge4,"[67, 4.0, 49, 1.0, 28, 2.0, 32, 4.0]",1
Er4In1Ni2Ge4,"[68, 4.0, 49, 1.0, 28, 2.0, 32, 4.0]",1
Tm4In1Ni2Ge4,"[69, 4.0, 49, 1.0, 28, 2.0, 32, 4.0]",1
Ce3Ni2Ge7,"[58, 3.0, 28, 2.0, 32, 7.0]",1
Sr1Ni2As2,"[38, 1.0, 28, 2.0, 33, 2.0]",1
Ba1Ni2As2,"[56, 1.0, 28, 2.0, 33, 2.0]",1
La1Ni2As2,"[57, 1.0, 28, 2.0, 33, 2.0]",1
Ce1Ni2As2,"[58, 1.0, 28, 2.0, 33, 2.0]",1
Pr1Ni2As2,"[59, 1.0, 28, 2.0, 33, 2.0]",1
Nd1Ni2As2,"[60, 1.0, 28, 2.0, 33, 2.0]",1
Eu1Ni2As2,"[63, 1.0, 28, 2.0, 33, 2.0]",1
Gd1Ni2As2,"[64, 1.0, 28, 2.0, 33, 2.0]",1
Ta1Ni2Te1Se1,"[73, 1.0, 28, 2.0, 52, 1.0, 34, 1.0]",1
Ta11Ni2Se8,"[73, 11.0, 28, 2.0, 34, 8.0]",1
Sr1Ni2Sb2,"[38, 1.0, 28, 2.0, 51, 2.0]",1
Y2In1Ni2,"[39, 2.0, 49, 1.0, 28, 2.0]",1
Y3Ni2,"[39, 3.0, 28, 2.0]",1
Y5Ni2Te2,"[39, 5.0, 28, 2.0, 52, 2.0]",1
Zr1In1Ni2,"[40, 1.0, 49, 1.0, 28, 2.0]",1
Zr1Ni2Sb1,"[40, 1.0, 28, 2.0, 51, 1.0]",1
Zr2In1Ni2,"[40, 2.0, 49, 1.0, 28, 2.0]",1
La1Ni2Rh3,"[57, 1.0, 28, 2.0, 45, 3.0]",1
La2Cd1Ni2,"[57, 2.0, 48, 1.0, 28, 2.0]",1
Pr2Cd1Ni2,"[59, 2.0, 48, 1.0, 28, 2.0]",1
Nd2Cd1Ni2,"[60, 2.0, 48, 1.0, 28, 2.0]",1
Tb2Cd1Ni2,"[65, 2.0, 48, 1.0, 28, 2.0]",1
Pr1Cd20Ni2,"[59, 1.0, 48, 20.0, 28, 2.0]",1
Nd1Cd20Ni2,"[60, 1.0, 48, 20.0, 28, 2.0]",1
La1In1Ni2,"[57, 1.0, 49, 1.0, 28, 2.0]",1
La2In1Ni2,"[57, 2.0, 49, 1.0, 28, 2.0]",1
Ce2In1Ni2,"[58, 2.0, 49, 1.0, 28, 2.0]",1
Pr1In1Ni2,"[59, 1.0, 49, 1.0, 28, 2.0]",1
Pr2In1Ni2,"[59, 2.0, 49, 1.0, 28, 2.0]",1
Nd1In1Ni2,"[60, 1.0, 49, 1.0, 28, 2.0]",1
Nd2In1Ni2,"[60, 2.0, 49, 1.0, 28, 2.0]",1
Sm2In1Ni2,"[62, 2.0, 49, 1.0, 28, 2.0]",1
Gd2In1Ni2,"[64, 2.0, 49, 1.0, 28, 2.0]",1
Tb2In1Ni2,"[65, 2.0, 49, 1.0, 28, 2.0]",1
Dy2In1Ni2,"[66, 2.0, 49, 1.0, 28, 2.0]",1
Ho2In1Ni2,"[67, 2.0, 49, 1.0, 28, 2.0]",1
Er2In1Ni2,"[68, 2.0, 49, 1.0, 28, 2.0]",1
Tm2In1Ni2,"[69, 2.0, 49, 1.0, 28, 2.0]",1
Lu2In1Ni2,"[71, 2.0, 49, 1.0, 28, 2.0]",1
In3Ni2,"[49, 3.0, 28, 2.0]",1
Tb5In4Ni2,"[65, 5.0, 49, 4.0, 28, 2.0]",1
Dy5In4Ni2,"[66, 5.0, 49, 4.0, 28, 2.0]",1
Ho5In4Ni2,"[67, 5.0, 49, 4.0, 28, 2.0]",1
Er5In4Ni2,"[68, 5.0, 49, 4.0, 28, 2.0]",1
Tm5In4Ni2,"[69, 5.0, 49, 4.0, 28, 2.0]",1
Lu5In4Ni2,"[71, 5.0, 49, 4.0, 28, 2.0]",1
Ce2Ni2Sn1,"[58, 2.0, 28, 2.0, 50, 1.0]",1
Pr2Ni2Sn1,"[59, 2.0, 28, 2.0, 50, 1.0]",1
Nd2Ni2Sn1,"[60, 2.0, 28, 2.0, 50, 1.0]",1
Gd2Ni2Sn1,"[64, 2.0, 28, 2.0, 50, 1.0]",1
Tb2Ni2Sn1,"[65, 2.0, 28, 2.0, 50, 1.0]",1
Dy2Ni2Sn1,"[66, 2.0, 28, 2.0, 50, 1.0]",1
Ho2Ni2Sn1,"[67, 2.0, 28, 2.0, 50, 1.0]",1
Er2Ni2Sn1,"[68, 2.0, 28, 2.0, 50, 1.0]",1
Tm2Ni2Sn1,"[69, 2.0, 28, 2.0, 50, 1.0]",1
Lu6Ni2Sn1,"[71, 6.0, 28, 2.0, 50, 1.0]",1
La1Ni2Sn2,"[57, 1.0, 28, 2.0, 50, 2.0]",1
Ce1Ni2Sn2,"[58, 1.0, 28, 2.0, 50, 2.0]",1
Pr1Ni2Sn2,"[59, 1.0, 28, 2.0, 50, 2.0]",1
Nd1Ni2Sn2,"[60, 1.0, 28, 2.0, 50, 2.0]",1
Th1Ni2Sn2,"[90, 1.0, 28, 2.0, 50, 2.0]",1
Ni2Sn4Au1,"[28, 2.0, 50, 4.0, 79, 1.0]",0
La3Ni2Sn7,"[57, 3.0, 28, 2.0, 50, 7.0]",1
Ce3Ni2Sn7,"[58, 3.0, 28, 2.0, 50, 7.0]",1
Nd3Ni2Sn7,"[60, 3.0, 28, 2.0, 50, 7.0]",1
Ni2Sb1Te2,"[28, 2.0, 51, 1.0, 52, 2.0]",1
Dy5Ni2Sb1,"[66, 5.0, 28, 2.0, 51, 1.0]",1
Er5Ni2Sb1,"[68, 5.0, 28, 2.0, 51, 1.0]",1
Tm5Ni2Sb1,"[69, 5.0, 28, 2.0, 51, 1.0]",1
Lu5Ni2Sb1,"[71, 5.0, 28, 2.0, 51, 1.0]",1
Hf1Ni2Sb1,"[72, 1.0, 28, 2.0, 51, 1.0]",1
Ce1Ni2Sb2,"[58, 1.0, 28, 2.0, 51, 2.0]",1
Pr1Ni2Sb2,"[59, 1.0, 28, 2.0, 51, 2.0]",1
Nd1Ni2Sb2,"[60, 1.0, 28, 2.0, 51, 2.0]",1
Eu1Ni2Sb2,"[63, 1.0, 28, 2.0, 51, 2.0]",1
Er5Ni2Te2,"[68, 5.0, 28, 2.0, 52, 2.0]",1
Er7Ni2Te2,"[68, 7.0, 28, 2.0, 52, 2.0]",1
Lu7Ni2Te2,"[71, 7.0, 28, 2.0, 52, 2.0]",1
Ta1Ni2Te3,"[73, 1.0, 28, 2.0, 52, 3.0]",1
La2Ni2I1,"[57, 2.0, 28, 2.0, 53, 1.0]",1
Pr2Ni2I1,"[59, 2.0, 28, 2.0, 53, 1.0]",0
Ce1Ni2,"[58, 1.0, 28, 2.0]",1
Sm1Ni2,"[62, 1.0, 28, 2.0]",1
Gd1Ni2,"[64, 1.0, 28, 2.0]",1
Tb1Ni2,"[65, 1.0, 28, 2.0]",1
Dy1Ni2,"[66, 1.0, 28, 2.0]",1
Dy3Ni2,"[66, 3.0, 28, 2.0]",1
Ho1Ni2,"[67, 1.0, 28, 2.0]",1
Ho2Ni2Pb1,"[67, 2.0, 28, 2.0, 82, 1.0]",0
Er1Ni2,"[68, 1.0, 28, 2.0]",1
Er5Ni2Bi1,"[68, 5.0, 28, 2.0, 83, 1.0]",1
Tm1Ni2,"[69, 1.0, 28, 2.0]",1
Tm2Ni2Pb1,"[69, 2.0, 28, 2.0, 82, 1.0]",1
Tm5Ni2Bi1,"[69, 5.0, 28, 2.0, 83, 1.0]",1
Lu1Ni2,"[71, 1.0, 28, 2.0]",1
Lu5Ni2Bi1,"[71, 5.0, 28, 2.0, 83, 1.0]",0
Lu10Ni28As19,"[71, 10.0, 28, 28.0, 33, 19.0]",0
Th1Ni2,"[90, 1.0, 28, 2.0]",1
Np1Ni2,"[93, 1.0, 28, 2.0]",1
Y15Ni32,"[39, 15.0, 28, 32.0]",1
Zn1Ga3Ni3,"[30, 1.0, 31, 3.0, 28, 3.0]",1
Zn22Ni3,"[30, 22.0, 28, 3.0]",1
Ga1Ni3,"[31, 1.0, 28, 3.0]",1
Y1Ga2Ni3,"[39, 1.0, 31, 2.0, 28, 3.0]",1
