new_formula,composition_vector,is_superconductor
K1Ga1I4,"[19, 1.0, 31, 1.0, 53, 4.0]",1
K1Ga3,"[19, 1.0, 31, 3.0]",1
K1Ge1,"[19, 1.0, 32, 1.0]",1
K1Cd1Ge1As2,"[19, 1.0, 48, 1.0, 32, 1.0, 33, 2.0]",1
K1La1Ge1Se4,"[19, 1.0, 57, 1.0, 32, 1.0, 34, 4.0]",1
K1Ce1Ge1Se4,"[19, 1.0, 58, 1.0, 32, 1.0, 34, 4.0]",1
K1Pr1Ge1Se4,"[19, 1.0, 59, 1.0, 32, 1.0, 34, 4.0]",1
K1Sm1Ge1Se4,"[19, 1.0, 62, 1.0, 32, 1.0, 34, 4.0]",1
K1Ge3As3,"[19, 1.0, 32, 3.0, 33, 3.0]",1
K1As1,"[19, 1.0, 33, 1.0]",1
K1As1Se2,"[19, 1.0, 33, 1.0, 34, 2.0]",1
K1Ba1As1Se3,"[19, 1.0, 56, 1.0, 33, 1.0, 34, 3.0]",1
K1Cd1As1,"[19, 1.0, 48, 1.0, 33, 1.0]",1
K1Sn1As1,"[19, 1.0, 50, 1.0, 33, 1.0]",1
K1Hg1As1,"[19, 1.0, 80, 1.0, 33, 1.0]",1
K1As2Ru2,"[19, 1.0, 33, 2.0, 44, 2.0]",1
K1As2Rh2,"[19, 1.0, 33, 2.0, 45, 2.0]",1
K1As2Ir2,"[19, 1.0, 33, 2.0, 77, 2.0]",1
K1Cd4As3,"[19, 1.0, 48, 4.0, 33, 3.0]",1
K1Sn3As3,"[19, 1.0, 50, 3.0, 33, 3.0]",1
K1Se1,"[19, 1.0, 34, 1.0]",1
K1Ag1Se1,"[19, 1.0, 47, 1.0, 34, 1.0]",1
K1Au1Se1,"[19, 1.0, 79, 1.0, 34, 1.0]",1
K1Ag3Se2,"[19, 1.0, 47, 3.0, 34, 2.0]",1
K1In1Se2,"[19, 1.0, 49, 1.0, 34, 2.0]",1
K1Sm1Se2,"[19, 1.0, 62, 1.0, 34, 2.0]",1
K1Tl1Se2,"[19, 1.0, 81, 1.0, 34, 2.0]",0
K1Mo3Se3,"[19, 1.0, 42, 3.0, 34, 3.0]",1
K1Pt2Se3,"[19, 1.0, 78, 2.0, 34, 3.0]",0
K1Nb1Ag2Se4,"[19, 1.0, 41, 1.0, 47, 2.0, 34, 4.0]",1
K1Ta1Ag2Se4,"[19, 1.0, 73, 1.0, 47, 2.0, 34, 4.0]",1
K1In1Sn1Se4,"[19, 1.0, 49, 1.0, 50, 1.0, 34, 4.0]",1
K1Sn2Se4,"[19, 1.0, 50, 2.0, 34, 4.0]",1
K1Sb2Se4,"[19, 1.0, 51, 2.0, 34, 4.0]",1
K1Ce1Se4,"[19, 1.0, 58, 1.0, 34, 4.0]",1
K1Th1Sb2Se6,"[19, 1.0, 90, 1.0, 51, 2.0, 34, 6.0]",1
K1Th2Se6,"[19, 1.0, 90, 2.0, 34, 6.0]",1
K1U2Se6,"[19, 1.0, 92, 2.0, 34, 6.0]",1
K1Np2Se6,"[19, 1.0, 93, 2.0, 34, 6.0]",0
K1Sm2Sb3Se8,"[19, 1.0, 62, 2.0, 51, 3.0, 34, 8.0]",1
K1Br1,"[19, 1.0, 35, 1.0]",1
K1Hg5Br11,"[19, 1.0, 80, 5.0, 35, 11.0]",1
K1In1Br3,"[19, 1.0, 49, 1.0, 35, 3.0]",1
K1In1Br4,"[19, 1.0, 49, 1.0, 35, 4.0]",1
K1Au1Br4,"[19, 1.0, 79, 1.0, 35, 4.0]",1
K1Tl1Br4,"[19, 1.0, 81, 1.0, 35, 4.0]",1
K1Sr2Br5,"[19, 1.0, 38, 2.0, 35, 5.0]",1
K1Sr1I3,"[19, 1.0, 38, 1.0, 53, 3.0]",1
K1Sr2Cd2Sb3,"[19, 1.0, 38, 2.0, 48, 2.0, 51, 3.0]",1
K1Y1Te2,"[19, 1.0, 39, 1.0, 52, 2.0]",1
K1Te3Mo3,"[19, 1.0, 52, 3.0, 42, 3.0]",1
K14Zn1Ge16,"[19, 14.0, 30, 1.0, 32, 16.0]",1
K1Ag3Te2,"[19, 1.0, 47, 3.0, 52, 2.0]",1
K1Cd13,"[19, 1.0, 48, 13.0]",1
K1Cd1Sb1,"[19, 1.0, 48, 1.0, 51, 1.0]",1
K1Ba2Cd2Sb3,"[19, 1.0, 56, 2.0, 48, 2.0, 51, 3.0]",1
K1Eu2Cd2Sb3,"[19, 1.0, 63, 2.0, 48, 2.0, 51, 3.0]",1
K1In1Te2,"[19, 1.0, 49, 1.0, 52, 2.0]",1
K1In2Au4,"[19, 1.0, 49, 2.0, 79, 4.0]",0
K1In4,"[19, 1.0, 49, 4.0]",1
K1In6Au4,"[19, 1.0, 49, 6.0, 79, 4.0]",1
K1Sn1,"[19, 1.0, 50, 1.0]",1
K1Sn1Sb1,"[19, 1.0, 50, 1.0, 51, 1.0]",1
K1Sn3Au3,"[19, 1.0, 50, 3.0, 79, 3.0]",0
K1Sn6Au4,"[19, 1.0, 50, 6.0, 79, 4.0]",0
K1Sb1,"[19, 1.0, 51, 1.0]",1
K1Hg1Sb1,"[19, 1.0, 80, 1.0, 51, 1.0]",1
K1Sb2,"[19, 1.0, 51, 2.0]",1
K1Te1,"[19, 1.0, 52, 1.0]",1
K1Te1Au1,"[19, 1.0, 52, 1.0, 79, 1.0]",1
K1La1Te2,"[19, 1.0, 57, 1.0, 52, 2.0]",1
K1Pr1Te2,"[19, 1.0, 59, 1.0, 52, 2.0]",1
K1Nd1Te2,"[19, 1.0, 60, 1.0, 52, 2.0]",1
K1Sm1Te2,"[19, 1.0, 62, 1.0, 52, 2.0]",0
K1Gd1Te2,"[19, 1.0, 64, 1.0, 52, 2.0]",1
K1Er1Te2,"[19, 1.0, 68, 1.0, 52, 2.0]",1
K1Ta1Te3,"[19, 1.0, 73, 1.0, 52, 3.0]",1
K1Pr1Te4,"[19, 1.0, 59, 1.0, 52, 4.0]",1
K1Nd1Te4,"[19, 1.0, 60, 1.0, 52, 4.0]",1
K1Pr3Te8,"[19, 1.0, 59, 3.0, 52, 8.0]",1
K1Nd3Te8,"[19, 1.0, 60, 3.0, 52, 8.0]",1
K1I1,"[19, 1.0, 53, 1.0]",1
K1Pr6Os1I10,"[19, 1.0, 59, 6.0, 76, 1.0, 53, 10.0]",1
K1Au1I3,"[19, 1.0, 79, 1.0, 53, 3.0]",1
K1Au1I4,"[19, 1.0, 79, 1.0, 53, 4.0]",0
K1Ba2I5,"[19, 1.0, 56, 2.0, 53, 5.0]",1
K17In41,"[19, 17.0, 49, 41.0]",0
K1Au2,"[19, 1.0, 79, 2.0]",1
K1Au5,"[19, 1.0, 79, 5.0]",0
K1Hg1,"[19, 1.0, 80, 1.0]",1
K1Hg11,"[19, 1.0, 80, 11.0]",1
K1Hg2,"[19, 1.0, 80, 2.0]",1
K1Hg6,"[19, 1.0, 80, 6.0]",1
K1Pb1,"[19, 1.0, 82, 1.0]",1
K1Bi1,"[19, 1.0, 83, 1.0]",1
K1Bi2,"[19, 1.0, 83, 2.0]",1
K2Tc1H9,"[19, 2.0, 43, 1.0, 1, 9.0]",1
K2Re1H9,"[19, 2.0, 75, 1.0, 1, 9.0]",1
K2V1Cu1Se4,"[19, 2.0, 23, 1.0, 29, 1.0, 34, 4.0]",1
K2V1Ag1Se4,"[19, 2.0, 23, 1.0, 47, 1.0, 34, 4.0]",1
K2Mn1Se2,"[19, 2.0, 25, 1.0, 34, 2.0]",1
K2Mn1Sn1Se4,"[19, 2.0, 25, 1.0, 50, 1.0, 34, 4.0]",1
K2Mn1Sn2Se6,"[19, 2.0, 25, 1.0, 50, 2.0, 34, 6.0]",1
K2Mn1Te2,"[19, 2.0, 25, 1.0, 52, 2.0]",1
K2Mn1I4,"[19, 2.0, 25, 1.0, 53, 4.0]",1
K2Fe1I4,"[19, 2.0, 26, 1.0, 53, 4.0]",1
K2Co1Br4,"[19, 2.0, 27, 1.0, 35, 4.0]",1
K2Co1I4,"[19, 2.0, 27, 1.0, 53, 4.0]",1
K2Ni1As2,"[19, 2.0, 28, 1.0, 33, 2.0]",1
K2Ni3Se4,"[19, 2.0, 28, 3.0, 34, 4.0]",1
K2Ga3Cu1Se6,"[19, 2.0, 31, 3.0, 29, 1.0, 34, 6.0]",1
K2Cu1As1,"[19, 2.0, 29, 1.0, 33, 1.0]",1
K2Nb1Cu1Se4,"[19, 2.0, 41, 1.0, 29, 1.0, 34, 4.0]",1
K2Ta1Cu1Se4,"[19, 2.0, 73, 1.0, 29, 1.0, 34, 4.0]",1
K2In3Cu1Se6,"[19, 2.0, 49, 3.0, 29, 1.0, 34, 6.0]",1
K2Cu1Br3,"[19, 2.0, 29, 1.0, 35, 3.0]",1
K2Y4Cu4Se9,"[19, 2.0, 39, 4.0, 29, 4.0, 34, 9.0]",1
K2Dy4Cu4Se9,"[19, 2.0, 66, 4.0, 29, 4.0, 34, 9.0]",1
K2Cu5Te5,"[19, 2.0, 29, 5.0, 52, 5.0]",1
K2Zn1Sn2Se6,"[19, 2.0, 30, 1.0, 50, 2.0, 34, 6.0]",1
K2Zn1Br4,"[19, 2.0, 30, 1.0, 35, 4.0]",1
K2Zn1Te2,"[19, 2.0, 30, 1.0, 52, 2.0]",1
K2Zn1I4,"[19, 2.0, 30, 1.0, 53, 4.0]",1
K2Zn5As4,"[19, 2.0, 30, 5.0, 33, 4.0]",1
K2Ga1As2,"[19, 2.0, 31, 1.0, 33, 2.0]",1
K2Ga1Sb2,"[19, 2.0, 31, 1.0, 51, 2.0]",1
K2Ga2As3,"[19, 2.0, 31, 2.0, 33, 3.0]",1
K2Ga2Sb3,"[19, 2.0, 31, 2.0, 51, 3.0]",1
K2Ge1As2,"[19, 2.0, 32, 1.0, 33, 2.0]",1
K2Ge1Se3,"[19, 2.0, 32, 1.0, 34, 3.0]",1
K2Ge1Se4,"[19, 2.0, 32, 1.0, 34, 4.0]",1
K2Ag2Ge1Se4,"[19, 2.0, 47, 2.0, 32, 1.0, 34, 4.0]",1
K2Ge1Te4,"[19, 2.0, 32, 1.0, 52, 4.0]",1
K2Ge2Se5,"[19, 2.0, 32, 2.0, 34, 5.0]",1
K2Hg3Ge2Se8,"[19, 2.0, 80, 3.0, 32, 2.0, 34, 8.0]",1
K2Ag1As1,"[19, 2.0, 47, 1.0, 33, 1.0]",1
K2Te2As1,"[19, 2.0, 52, 2.0, 33, 1.0]",1
K2Sm2As2Se9,"[19, 2.0, 62, 2.0, 33, 2.0, 34, 9.0]",1
K2As2Pd1,"[19, 2.0, 33, 2.0, 46, 1.0]",1
K2As2Pt1,"[19, 2.0, 33, 2.0, 78, 1.0]",1
K2Ag1As3Se6,"[19, 2.0, 47, 1.0, 33, 3.0, 34, 6.0]",1
K2In2As3,"[19, 2.0, 49, 2.0, 33, 3.0]",1
K2Se1,"[19, 2.0, 34, 1.0]",1
K2Se1Br6,"[19, 2.0, 34, 1.0, 35, 6.0]",1
K2Bi8Se13,"[19, 2.0, 83, 8.0, 34, 13.0]",1
K2Pd1Se2,"[19, 2.0, 46, 1.0, 34, 2.0]",1
K2Pt1Se2,"[19, 2.0, 78, 1.0, 34, 2.0]",1
K2Se3,"[19, 2.0, 34, 3.0]",1
K2Rb1Bi1Se3,"[19, 2.0, 37, 1.0, 83, 1.0, 34, 3.0]",1
K2Ag4Se3,"[19, 2.0, 47, 4.0, 34, 3.0]",1
K2Sn1Se3,"[19, 2.0, 50, 1.0, 34, 3.0]",1
K2Te1Se3,"[19, 2.0, 52, 1.0, 34, 3.0]",1
K2Pd3Se4,"[19, 2.0, 46, 3.0, 34, 4.0]",1
K2Ag2Sn1Se4,"[19, 2.0, 47, 2.0, 50, 1.0, 34, 4.0]",1
K2Cd1Sn1Se4,"[19, 2.0, 48, 1.0, 50, 1.0, 34, 4.0]",1
K2Cd3Se4,"[19, 2.0, 48, 3.0, 34, 4.0]",1
K2Sn1Hg1Se4,"[19, 2.0, 50, 1.0, 80, 1.0, 34, 4.0]",1
K2W1Se4,"[19, 2.0, 74, 1.0, 34, 4.0]",1
K2Hg3Se4,"[19, 2.0, 80, 3.0, 34, 4.0]",1
K2Se5,"[19, 2.0, 34, 5.0]",1
K2Sn2Se5,"[19, 2.0, 50, 2.0, 34, 5.0]",1
K2Tc3Se6,"[19, 2.0, 43, 3.0, 34, 6.0]",1
K2In3Ag1Se6,"[19, 2.0, 49, 3.0, 47, 1.0, 34, 6.0]",1
K2Re3Se6,"[19, 2.0, 75, 3.0, 34, 6.0]",1
K2Gd2Sb2Se9,"[19, 2.0, 64, 2.0, 51, 2.0, 34, 9.0]",1
K23Sn9Au12,"[19, 23.0, 50, 9.0, 79, 12.0]",0
K2Pd1Br4,"[19, 2.0, 46, 1.0, 35, 4.0]",1
K2La1Br5,"[19, 2.0, 57, 1.0, 35, 5.0]",1
K2Ce1Br5,"[19, 2.0, 58, 1.0, 35, 5.0]",1
K2Pr1Br5,"[19, 2.0, 59, 1.0, 35, 5.0]",1
K2Nd1Br5,"[19, 2.0, 60, 1.0, 35, 5.0]",1
K2Sm1Br5,"[19, 2.0, 62, 1.0, 35, 5.0]",1
K2U1Br5,"[19, 2.0, 92, 1.0, 35, 5.0]",1
K2Tc1Br6,"[19, 2.0, 43, 1.0, 35, 6.0]",1
K2Pd1Br6,"[19, 2.0, 46, 1.0, 35, 6.0]",1
K2Sn1Br6,"[19, 2.0, 50, 1.0, 35, 6.0]",1
K2Te1Br6,"[19, 2.0, 52, 1.0, 35, 6.0]",1
K2Re1Br6,"[19, 2.0, 75, 1.0, 35, 6.0]",1
K2Os1Br6,"[19, 2.0, 76, 1.0, 35, 6.0]",1
K2Pt1Br6,"[19, 2.0, 78, 1.0, 35, 6.0]",0
K2Nb3Br9,"[19, 2.0, 41, 3.0, 35, 9.0]",1
K2Sr1Cd1Sb2,"[19, 2.0, 38, 1.0, 48, 1.0, 51, 2.0]",1
K2Zr1Te3,"[19, 2.0, 40, 1.0, 52, 3.0]",1
K2Tc1I6,"[19, 2.0, 43, 1.0, 53, 6.0]",1
K2Te2Pd1,"[19, 2.0, 52, 2.0, 46, 1.0]",1
K2Cd1Sn1,"[19, 2.0, 48, 1.0, 50, 1.0]",1
K2Ba1Cd1Sb2,"[19, 2.0, 56, 1.0, 48, 1.0, 51, 2.0]",1
K2Cd1Pb1,"[19, 2.0, 48, 1.0, 82, 1.0]",1
K2Cd2Te3,"[19, 2.0, 48, 2.0, 52, 3.0]",1
K2In2Sb3,"[19, 2.0, 49, 2.0, 51, 3.0]",1
K2Sn1Te3,"[19, 2.0, 50, 1.0, 52, 3.0]",1
K2Sn1Bi1,"[19, 2.0, 50, 1.0, 83, 1.0]",0
Cs1K2Sb1,"[55, 1.0, 19, 2.0, 51, 1.0]",1
K2Sb1Au1,"[19, 2.0, 51, 1.0, 79, 1.0]",1
K2Te1,"[19, 2.0, 52, 1.0]",1
K2Te1I6,"[19, 2.0, 52, 1.0, 53, 6.0]",1
K2Te2Pt1,"[19, 2.0, 52, 2.0, 78, 1.0]",1
K2Te3,"[19, 2.0, 52, 3.0]",1
K2U1Te3,"[19, 2.0, 92, 1.0, 52, 3.0]",1
K2La1I5,"[19, 2.0, 57, 1.0, 53, 5.0]",1
K2Pr1I5,"[19, 2.0, 59, 1.0, 53, 5.0]",1
K2Nd1I5,"[19, 2.0, 60, 1.0, 53, 5.0]",1
K2Pt1I6,"[19, 2.0, 78, 1.0, 53, 6.0]",1
K2Pt1,"[19, 2.0, 78, 1.0]",1
K2Bi1Au1,"[19, 2.0, 83, 1.0, 79, 1.0]",1
K2Au3,"[19, 2.0, 79, 3.0]",1
K2Hg7,"[19, 2.0, 80, 7.0]",1
K3Fe1Se3,"[19, 3.0, 26, 1.0, 34, 3.0]",1
K3Fe2Se4,"[19, 3.0, 26, 2.0, 34, 4.0]",1
K3Cu11Te16,"[19, 3.0, 29, 11.0, 52, 16.0]",1
K3Nb2Cu1Se12,"[19, 3.0, 41, 2.0, 29, 1.0, 34, 12.0]",1
K3Cu3As2,"[19, 3.0, 29, 3.0, 33, 2.0]",1
K3Nb2Cu3Se8,"[19, 3.0, 41, 2.0, 29, 3.0, 34, 8.0]",1
K3Ta2Cu3Se8,"[19, 3.0, 73, 2.0, 29, 3.0, 34, 8.0]",1
K3Ga13,"[19, 3.0, 31, 13.0]",1
K3Ga1Se3,"[19, 3.0, 31, 1.0, 34, 3.0]",1
Cs6K3Ga1Sb4,"[55, 6.0, 19, 3.0, 31, 1.0, 51, 4.0]",1
K3Ga1Te3,"[19, 3.0, 31, 1.0, 52, 3.0]",1
K3Ga3As4,"[19, 3.0, 31, 3.0, 33, 4.0]",1
K3Ge1Se3,"[19, 3.0, 32, 1.0, 34, 3.0]",1
K3Ge1Te3,"[19, 3.0, 32, 1.0, 52, 3.0]",1
K3Ge17,"[19, 3.0, 32, 17.0]",1
K3Ge4Au1,"[19, 3.0, 32, 4.0, 79, 1.0]",1
K3As1,"[19, 3.0, 33, 1.0]",1
K3As11,"[19, 3.0, 33, 11.0]",1
K3Nb2As1Se11,"[19, 3.0, 41, 2.0, 33, 1.0, 34, 11.0]",1
K3Ta2As1Se11,"[19, 3.0, 73, 2.0, 33, 1.0, 34, 11.0]",1
K3As1Se3,"[19, 3.0, 33, 1.0, 34, 3.0]",1
K3As1Se4,"[19, 3.0, 33, 1.0, 34, 4.0]",1
K3Ag3As2,"[19, 3.0, 47, 3.0, 33, 2.0]",1
K3In2As3,"[19, 3.0, 49, 2.0, 33, 3.0]",1
K3Bi1As6Se12,"[19, 3.0, 83, 1.0, 33, 6.0, 34, 12.0]",1
K3As7,"[19, 3.0, 33, 7.0]",1
K3Nb2Se11,"[19, 3.0, 41, 2.0, 34, 11.0]",1
K3Au1Se13,"[19, 3.0, 79, 1.0, 34, 13.0]",1
K3Au1Se2,"[19, 3.0, 79, 1.0, 34, 2.0]",1
K3Sn1Se3,"[19, 3.0, 50, 1.0, 34, 3.0]",1
K3Sb1Se3,"[19, 3.0, 51, 1.0, 34, 3.0]",1
K3Bi1Se3,"[19, 3.0, 83, 1.0, 34, 3.0]",0
K3Nb1Se4,"[19, 3.0, 41, 1.0, 34, 4.0]",1
K3Sb1Se4,"[19, 3.0, 51, 1.0, 34, 4.0]",1
K3Ta2Ag3Se8,"[19, 3.0, 73, 2.0, 47, 3.0, 34, 8.0]",1
K3Au3Br8,"[19, 3.0, 79, 3.0, 35, 8.0]",1
K3Cd16,"[19, 3.0, 48, 16.0]",1
K3In1Au5,"[19, 3.0, 49, 1.0, 79, 5.0]",0
K3Sn1Te3,"[19, 3.0, 50, 1.0, 52, 3.0]",1
K3Sn4Au1,"[19, 3.0, 50, 4.0, 79, 1.0]",1
K3Sb1,"[19, 3.0, 51, 1.0]",1
K3Sb1Te3,"[19, 3.0, 51, 1.0, 52, 3.0]",1
K3Sb2Au3,"[19, 3.0, 51, 2.0, 79, 3.0]",1
K3Bi1Te3,"[19, 3.0, 83, 1.0, 52, 3.0]",1
K3Pb1Au5,"[19, 3.0, 82, 1.0, 79, 5.0]",1
K3Bi1,"[19, 3.0, 83, 1.0]",1
K4Ti3Te9,"[19, 4.0, 22, 3.0, 52, 9.0]",1
K4Mn1Br6,"[19, 4.0, 25, 1.0, 35, 6.0]",1
K4Zr6Fe1Br18,"[19, 4.0, 40, 6.0, 26, 1.0, 35, 18.0]",1
K4Zn1As2,"[19, 4.0, 30, 1.0, 33, 2.0]",1
K4Zn1Bi2,"[19, 4.0, 30, 1.0, 83, 2.0]",1
K4Ga1Au8,"[19, 4.0, 31, 1.0, 79, 8.0]",1
K4Ge1Se4,"[19, 4.0, 32, 1.0, 34, 4.0]",1
K4In3Ge20,"[19, 4.0, 49, 3.0, 32, 20.0]",1
K4Ge2Au7,"[19, 4.0, 32, 2.0, 79, 7.0]",1
K4As2Se5,"[19, 4.0, 33, 2.0, 34, 5.0]",1
K4Cd1As2,"[19, 4.0, 48, 1.0, 33, 2.0]",1
K4Hg1As2,"[19, 4.0, 80, 1.0, 33, 2.0]",1
K4Sr2Sn1As4,"[19, 4.0, 38, 2.0, 50, 1.0, 33, 4.0]",1
K4Sn1Te2Se2,"[19, 4.0, 50, 1.0, 52, 2.0, 34, 2.0]",1
K4Sn1Se4,"[19, 4.0, 50, 1.0, 34, 4.0]",1
K4Sn3Se8,"[19, 4.0, 50, 3.0, 34, 8.0]",1
K4Zr3Te17,"[19, 4.0, 40, 3.0, 52, 17.0]",1
K4Ag18Te11,"[19, 4.0, 47, 18.0, 52, 11.0]",1
K4Sn23,"[19, 4.0, 50, 23.0]",1
K4Sn9,"[19, 4.0, 50, 9.0]",1
K4Hf3Te17,"[19, 4.0, 72, 3.0, 52, 17.0]",1
K4La6Os1I14,"[19, 4.0, 57, 6.0, 76, 1.0, 53, 14.0]",0
K49Tl108,"[19, 49.0, 81, 108.0]",0
K5Cu1As2,"[19, 5.0, 29, 1.0, 33, 2.0]",1
K5Ga1Se4,"[19, 5.0, 31, 1.0, 34, 4.0]",1
K5As2Au1,"[19, 5.0, 33, 2.0, 79, 1.0]",1
K5Ag2As3Se9,"[19, 5.0, 47, 2.0, 33, 3.0, 34, 9.0]",1
K5Sn1As3,"[19, 5.0, 50, 1.0, 33, 3.0]",1
K5As3Pb3,"[19, 5.0, 33, 3.0, 82, 3.0]",1
K5Ta1Tl2As4,"[19, 5.0, 73, 1.0, 81, 2.0, 33, 4.0]",1
K5In1Pb8,"[19, 5.0, 49, 1.0, 82, 8.0]",0
K5Sb4,"[19, 5.0, 51, 4.0]",1
K5Te3,"[19, 5.0, 52, 3.0]",1
K5Hg7,"[19, 5.0, 80, 7.0]",1
K5Pb24,"[19, 5.0, 82, 24.0]",1
K6Mn1Se4,"[19, 6.0, 25, 1.0, 34, 4.0]",1
K6Mn1Te4,"[19, 6.0, 25, 1.0, 52, 4.0]",1
K6Zn1Bi5,"[19, 6.0, 30, 1.0, 83, 5.0]",1
K6Nb1Tl1As4,"[19, 6.0, 41, 1.0, 81, 1.0, 33, 4.0]",1
K6Sn3As5,"[19, 6.0, 50, 3.0, 33, 5.0]",1
K6Pd1Se20,"[19, 6.0, 46, 1.0, 34, 20.0]",1
K6Hg1Se4,"[19, 6.0, 80, 1.0, 34, 4.0]",1
K6Sn2Se7,"[19, 6.0, 50, 2.0, 34, 7.0]",1
K6Cd1Te4,"[19, 6.0, 48, 1.0, 52, 4.0]",1
K6Tl2Sb3,"[19, 6.0, 81, 2.0, 51, 3.0]",1
K7Nb1As4,"[19, 7.0, 41, 1.0, 33, 4.0]",1
K7Ta1As4,"[19, 7.0, 73, 1.0, 33, 4.0]",1
K8Zr6Mn1Br20,"[19, 8.0, 40, 6.0, 25, 1.0, 35, 20.0]",1
K8Tl10Zn1,"[19, 8.0, 81, 10.0, 30, 1.0]",1
K8Nb1Sn1As5,"[19, 8.0, 41, 1.0, 50, 1.0, 33, 5.0]",1
K8Nb1As5Pb1,"[19, 8.0, 41, 1.0, 33, 5.0, 82, 1.0]",1
K11Np2H9S10O44,"[19, 11.0, 93, 2.0, 1, 9.0, 16, 10.0, 8, 44.0]",0
K8In11,"[19, 8.0, 49, 11.0]",1
K8Sn1Sb4,"[19, 8.0, 50, 1.0, 51, 4.0]",1
K8Tl11,"[19, 8.0, 81, 11.0]",1
K9In1Se7,"[19, 9.0, 49, 1.0, 34, 7.0]",1
K2Li1Al1P2,"[19, 2.0, 3, 1.0, 13, 1.0, 15, 2.0]",1
K7Li1Si8,"[19, 7.0, 3, 1.0, 14, 8.0]",1
K1Li1S1,"[19, 1.0, 3, 1.0, 16, 1.0]",1
K1Li1Se1,"[19, 1.0, 3, 1.0, 34, 1.0]",1
K1Li1Te1,"[19, 1.0, 3, 1.0, 52, 1.0]",1
K2Li1Ga1As2,"[19, 2.0, 3, 1.0, 31, 1.0, 33, 2.0]",1
K2Li1In1As2,"[19, 2.0, 3, 1.0, 49, 1.0, 33, 2.0]",1
K2Li1Sn4,"[19, 2.0, 3, 1.0, 50, 4.0]",1
K3Li1Ge4,"[19, 3.0, 3, 1.0, 32, 4.0]",1
Cs1K1Na2Li12Si4O16,"[55, 1.0, 19, 1.0, 11, 2.0, 3, 12.0, 14, 4.0, 8, 16.0]",1
K1Li1Be1F4,"[19, 1.0, 3, 1.0, 4, 1.0, 9, 4.0]",1
K2Li14Zr3O14,"[19, 2.0, 3, 14.0, 40, 3.0, 8, 14.0]",1
K2Li14Pb3O14,"[19, 2.0, 3, 14.0, 82, 3.0, 8, 14.0]",1
K2Li1B1O3,"[19, 2.0, 3, 1.0, 5, 1.0, 8, 3.0]",1
K2Li1B1P2O8,"[19, 2.0, 3, 1.0, 5, 1.0, 15, 2.0, 8, 8.0]",1
K1Li1B4O7,"[19, 1.0, 3, 1.0, 5, 4.0, 8, 7.0]",1
K1Li1C1O3,"[19, 1.0, 3, 1.0, 6, 1.0, 8, 3.0]",1
K2Li1In1Mo3O12,"[19, 2.0, 3, 1.0, 49, 1.0, 42, 3.0, 8, 12.0]",1
K11Li1Mn4O16,"[19, 11.0, 3, 1.0, 25, 4.0, 8, 16.0]",1
K1Li1Nd2Mo4O16,"[19, 1.0, 3, 1.0, 60, 2.0, 42, 4.0, 8, 16.0]",1
K1Li1Mn1O2,"[19, 1.0, 3, 1.0, 25, 1.0, 8, 2.0]",1
K1Li1Zn1O2,"[19, 1.0, 3, 1.0, 30, 1.0, 8, 2.0]",1
K1Na2Li1Ti2Fe2Si8O24,"[19, 1.0, 11, 2.0, 3, 1.0, 22, 2.0, 26, 2.0, 14, 8.0, 8, 24.0]",1
K3Li1Si1O4,"[19, 3.0, 3, 1.0, 14, 1.0, 8, 4.0]",1
K1Li1S1O4,"[19, 1.0, 3, 1.0, 16, 1.0, 8, 4.0]",1
K1Li1Cr1O4,"[19, 1.0, 3, 1.0, 24, 1.0, 8, 4.0]",1
K1Li1Mo1O4,"[19, 1.0, 3, 1.0, 42, 1.0, 8, 4.0]",1
K1Li1W1O4,"[19, 1.0, 3, 1.0, 74, 1.0, 8, 4.0]",1
K2Li1V1O4,"[19, 2.0, 3, 1.0, 23, 1.0, 8, 4.0]",1
K3Li1Ir1O4,"[19, 3.0, 3, 1.0, 77, 1.0, 8, 4.0]",1
K1Li1Si2O5,"[19, 1.0, 3, 1.0, 14, 2.0, 8, 5.0]",1
K3Na2Li1Te1O6,"[19, 3.0, 11, 2.0, 3, 1.0, 52, 1.0, 8, 6.0]",1
K1Li1P2O6,"[19, 1.0, 3, 1.0, 15, 2.0, 8, 6.0]",1
K4Li1I1O6,"[19, 4.0, 3, 1.0, 53, 1.0, 8, 6.0]",1
K1Li1Zn1P2O7,"[19, 1.0, 3, 1.0, 30, 1.0, 15, 2.0, 8, 7.0]",1
K3Li1P2O7,"[19, 3.0, 3, 1.0, 15, 2.0, 8, 7.0]",1
K5Li1Ge2O7,"[19, 5.0, 3, 1.0, 32, 2.0, 8, 7.0]",1
Cs4K1Li1Fe2F12,"[55, 4.0, 19, 1.0, 3, 1.0, 26, 2.0, 9, 12.0]",1
Cs4K1Li1Ga2F12,"[55, 4.0, 19, 1.0, 3, 1.0, 31, 2.0, 9, 12.0]",1
K1Li1Gd1F5,"[19, 1.0, 3, 1.0, 64, 1.0, 9, 5.0]",1
K1Li1Tb1F5,"[19, 1.0, 3, 1.0, 65, 1.0, 9, 5.0]",1
K1Li1Dy1F5,"[19, 1.0, 3, 1.0, 66, 1.0, 9, 5.0]",1
K1Li1Ho1F5,"[19, 1.0, 3, 1.0, 67, 1.0, 9, 5.0]",1
K1Li1Lu1F5,"[19, 1.0, 3, 1.0, 71, 1.0, 9, 5.0]",1
K2Li1Al1F6,"[19, 2.0, 3, 1.0, 13, 1.0, 9, 6.0]",1
