new_formula,composition_vector,is_superconductor
Sr2B2O5,"[38, 2.0, 5, 2.0, 8, 5.0]",1
Zr1B2O5,"[40, 1.0, 5, 2.0, 8, 5.0]",1
Cd2B2O5,"[48, 2.0, 5, 2.0, 8, 5.0]",1
Eu2B2O5,"[63, 2.0, 5, 2.0, 8, 5.0]",1
Hf1B2O5,"[72, 1.0, 5, 2.0, 8, 5.0]",1
Na3B2P1O5F4,"[11, 3.0, 5, 2.0, 15, 1.0, 8, 5.0, 9, 4.0]",1
Na3Sc1B2O6,"[11, 3.0, 21, 1.0, 5, 2.0, 8, 6.0]",1
Na3Y1B2O6,"[11, 3.0, 39, 1.0, 5, 2.0, 8, 6.0]",1
Na3La1B2O6,"[11, 3.0, 57, 1.0, 5, 2.0, 8, 6.0]",1
Na3Nd1B2O6,"[11, 3.0, 60, 1.0, 5, 2.0, 8, 6.0]",1
Sr2Mg1B2O6,"[38, 2.0, 12, 1.0, 5, 2.0, 8, 6.0]",1
Mg1Sn1B2O6,"[12, 1.0, 50, 1.0, 5, 2.0, 8, 6.0]",1
Ba2Mg1B2O6,"[56, 2.0, 12, 1.0, 5, 2.0, 8, 6.0]",1
Mg3B2O6,"[12, 3.0, 5, 2.0, 8, 6.0]",1
Ba2Y1B2Cl1O6,"[56, 2.0, 39, 1.0, 5, 2.0, 17, 1.0, 8, 6.0]",1
Ba2Gd1B2Cl1O6,"[56, 2.0, 64, 1.0, 5, 2.0, 17, 1.0, 8, 6.0]",1
Ba2Ho1B2Cl1O6,"[56, 2.0, 67, 1.0, 5, 2.0, 17, 1.0, 8, 6.0]",1
Ce3B2Cl3O6,"[58, 3.0, 5, 2.0, 17, 3.0, 8, 6.0]",1
K1Ta1B2O6,"[19, 1.0, 73, 1.0, 5, 2.0, 8, 6.0]",1
K3Y1B2O6,"[19, 3.0, 39, 1.0, 5, 2.0, 8, 6.0]",1
K3Nd1B2O6,"[19, 3.0, 60, 1.0, 5, 2.0, 8, 6.0]",1
K3Sm1B2O6,"[19, 3.0, 62, 1.0, 5, 2.0, 8, 6.0]",1
K3Gd1B2O6,"[19, 3.0, 64, 1.0, 5, 2.0, 8, 6.0]",1
K3Tb1B2O6,"[19, 3.0, 65, 1.0, 5, 2.0, 8, 6.0]",1
K3Lu1B2O6,"[19, 3.0, 71, 1.0, 5, 2.0, 8, 6.0]",1
Ca1Sn1B2O6,"[20, 1.0, 50, 1.0, 5, 2.0, 8, 6.0]",1
Ba2Ca1B2O6,"[56, 2.0, 20, 1.0, 5, 2.0, 8, 6.0]",1
Ca3B2O6,"[20, 3.0, 5, 2.0, 8, 6.0]",1
Mn1Sn1B2O6,"[25, 1.0, 50, 1.0, 5, 2.0, 8, 6.0]",1
Mn3B2O6,"[25, 3.0, 5, 2.0, 8, 6.0]",1
Co3B2O6,"[27, 3.0, 5, 2.0, 8, 6.0]",1
Ni3B2O6,"[28, 3.0, 5, 2.0, 8, 6.0]",1
Ba2Zn1B2O6,"[56, 2.0, 30, 1.0, 5, 2.0, 8, 6.0]",1
Zn2B2Pb1O6,"[30, 2.0, 5, 2.0, 82, 1.0, 8, 6.0]",1
Rb1Nb1B2O6,"[37, 1.0, 41, 1.0, 5, 2.0, 8, 6.0]",1
Rb1Ta1B2O6,"[37, 1.0, 73, 1.0, 5, 2.0, 8, 6.0]",1
Sr1Sn1B2O6,"[38, 1.0, 50, 1.0, 5, 2.0, 8, 6.0]",1
Sr3B2O6,"[38, 3.0, 5, 2.0, 8, 6.0]",1
Ba1Zr1B2O6,"[56, 1.0, 40, 1.0, 5, 2.0, 8, 6.0]",1
Cs1Nb1B2O6,"[55, 1.0, 41, 1.0, 5, 2.0, 8, 6.0]",1
Nb1Tl1B2O6,"[41, 1.0, 81, 1.0, 5, 2.0, 8, 6.0]",1
Ba2Cd1B2O6,"[56, 2.0, 48, 1.0, 5, 2.0, 8, 6.0]",1
Cd3B2O6,"[48, 3.0, 5, 2.0, 8, 6.0]",1
Cs1Ta1B2O6,"[55, 1.0, 73, 1.0, 5, 2.0, 8, 6.0]",1
Ba1Hf1B2O6,"[56, 1.0, 72, 1.0, 5, 2.0, 8, 6.0]",1
Eu3B2O6,"[63, 3.0, 5, 2.0, 8, 6.0]",1
Hg3B2O6,"[80, 3.0, 5, 2.0, 8, 6.0]",1
K1Zn2Cd1B2O6F1,"[19, 1.0, 30, 2.0, 48, 1.0, 5, 2.0, 8, 6.0, 9, 1.0]",1
Tm5B2O6F9,"[69, 5.0, 5, 2.0, 8, 6.0, 9, 9.0]",1
Na2Al2B2O7,"[11, 2.0, 13, 2.0, 5, 2.0, 8, 7.0]",1
Na2Nd2B2O7,"[11, 2.0, 60, 2.0, 5, 2.0, 8, 7.0]",1
Na2Sm2B2O7,"[11, 2.0, 62, 2.0, 5, 2.0, 8, 7.0]",1
Na2Gd2B2O7,"[11, 2.0, 64, 2.0, 5, 2.0, 8, 7.0]",1
Na2Er2B2O7,"[11, 2.0, 68, 2.0, 5, 2.0, 8, 7.0]",1
Mg1U1B2O7,"[12, 1.0, 92, 1.0, 5, 2.0, 8, 7.0]",1
K2Al2B2O7,"[19, 2.0, 13, 2.0, 5, 2.0, 8, 7.0]",1
Ca1Al2B2O7,"[20, 1.0, 13, 2.0, 5, 2.0, 8, 7.0]",1
Rb2Al2B2O7,"[37, 2.0, 13, 2.0, 5, 2.0, 8, 7.0]",1
Sr1Al2B2O7,"[38, 1.0, 13, 2.0, 5, 2.0, 8, 7.0]",1
Cs2Al2B2O7,"[55, 2.0, 13, 2.0, 5, 2.0, 8, 7.0]",1
Ba1Al2B2O7,"[56, 1.0, 13, 2.0, 5, 2.0, 8, 7.0]",1
K2Ga2B2O7,"[19, 2.0, 31, 2.0, 5, 2.0, 8, 7.0]",1
K2La2B2O7,"[19, 2.0, 57, 2.0, 5, 2.0, 8, 7.0]",1
Zn1Bi2B2O7,"[30, 1.0, 83, 2.0, 5, 2.0, 8, 7.0]",1
Rb2Ga2B2O7,"[37, 2.0, 31, 2.0, 5, 2.0, 8, 7.0]",1
Sr1Ga2B2O7,"[38, 1.0, 31, 2.0, 5, 2.0, 8, 7.0]",1
Cs2Ga2B2O7,"[55, 2.0, 31, 2.0, 5, 2.0, 8, 7.0]",1
Ba1Ga2B2O7,"[56, 1.0, 31, 2.0, 5, 2.0, 8, 7.0]",1
B2Se2O7,"[5, 2.0, 34, 2.0, 8, 7.0]",1
B2Pb4O7,"[5, 2.0, 82, 4.0, 8, 7.0]",0
Sr1Si2B2O8,"[38, 1.0, 14, 2.0, 5, 2.0, 8, 8.0]",1
Ba1Si2B2O8,"[56, 1.0, 14, 2.0, 5, 2.0, 8, 8.0]",1
Nd2Ge1B2O8,"[60, 2.0, 32, 1.0, 5, 2.0, 8, 8.0]",1
Sm2Ge1B2O8,"[62, 2.0, 32, 1.0, 5, 2.0, 8, 8.0]",1
Tb2Ge1B2O8,"[65, 2.0, 32, 1.0, 5, 2.0, 8, 8.0]",1
B2S2O9,"[5, 2.0, 16, 2.0, 8, 9.0]",1
Bi4B2O9,"[83, 4.0, 5, 2.0, 8, 9.0]",0
Cd1B2Xe1F10,"[48, 1.0, 5, 2.0, 54, 1.0, 9, 10.0]",1
U1B2,"[92, 1.0, 5, 2.0]",1
Np1B2,"[93, 1.0, 5, 2.0]",0
Ca1B2F8,"[20, 1.0, 5, 2.0, 9, 8.0]",1
Mn1B2F8,"[25, 1.0, 5, 2.0, 9, 8.0]",1
Sr1B2F8,"[38, 1.0, 5, 2.0, 9, 8.0]",1
Cd1B2F8,"[48, 1.0, 5, 2.0, 9, 8.0]",1
Ba1B2F8,"[56, 1.0, 5, 2.0, 9, 8.0]",1
Rb18Mg6B29O58F1,"[37, 18.0, 12, 6.0, 5, 29.0, 8, 58.0, 9, 1.0]",0
Si1B3,"[14, 1.0, 5, 3.0]",1
Tl3B3S10,"[81, 3.0, 5, 3.0, 16, 10.0]",1
La2B3Cl1,"[57, 2.0, 5, 3.0, 17, 1.0]",1
V1Co1B3,"[23, 1.0, 27, 1.0, 5, 3.0]",1
V2B3,"[23, 2.0, 5, 3.0]",1
Co1B3Mo3,"[27, 1.0, 5, 3.0, 42, 3.0]",1
Co1B3W3,"[27, 1.0, 5, 3.0, 74, 3.0]",1
Ni1B3Mo3,"[28, 1.0, 5, 3.0, 42, 3.0]",1
Ni1B3W3,"[28, 1.0, 5, 3.0, 74, 3.0]",0
Ni4B3,"[28, 4.0, 5, 3.0]",1
Er1Ni7B3,"[68, 1.0, 28, 7.0, 5, 3.0]",1
Ni8Ge2B3,"[28, 8.0, 32, 2.0, 5, 3.0]",1
Zn1B3Ir4,"[30, 1.0, 5, 3.0, 77, 4.0]",1
Zn5B3Rh7,"[30, 5.0, 5, 3.0, 45, 7.0]",1
Zn5B3Ir7,"[30, 5.0, 5, 3.0, 77, 7.0]",1
Cs3B3Se10,"[55, 3.0, 5, 3.0, 34, 10.0]",1
La2B3Br1,"[57, 2.0, 5, 3.0, 35, 1.0]",1
Nb2B3,"[41, 2.0, 5, 3.0]",1
Dy1B3Mo1,"[66, 1.0, 5, 3.0, 42, 1.0]",1
Ho1B3Mo1,"[67, 1.0, 5, 3.0, 42, 1.0]",1
Er1B3Mo1,"[68, 1.0, 5, 3.0, 42, 1.0]",1
Tc7B3,"[43, 7.0, 5, 3.0]",1
B3Ru2,"[5, 3.0, 44, 2.0]",1
B3Pd16,"[5, 3.0, 46, 16.0]",1
Sn4B3Ir7,"[50, 4.0, 5, 3.0, 77, 7.0]",1
Ca4Mn3B3C1O15,"[20, 4.0, 25, 3.0, 5, 3.0, 6, 1.0, 8, 15.0]",1
Y2B3C2,"[39, 2.0, 5, 3.0, 6, 2.0]",1
Gd2B3C2,"[64, 2.0, 5, 3.0, 6, 2.0]",1
Gd4B3C4,"[64, 4.0, 5, 3.0, 6, 4.0]",1
Tm4B3C4,"[69, 4.0, 5, 3.0, 6, 4.0]",1
Lu4B3C4,"[71, 4.0, 5, 3.0, 6, 4.0]",1
La9B3C6Br5,"[57, 9.0, 5, 3.0, 6, 6.0, 35, 5.0]",1
Ce9B3C6Br5,"[58, 9.0, 5, 3.0, 6, 6.0, 35, 5.0]",1
La9B3C6I5,"[57, 9.0, 5, 3.0, 6, 6.0, 53, 5.0]",1
B3Pb3N1O10,"[5, 3.0, 82, 3.0, 7, 1.0, 8, 10.0]",1
U1Re1B3,"[92, 1.0, 75, 1.0, 5, 3.0]",0
Na1Sr4B3N6,"[11, 1.0, 38, 4.0, 5, 3.0, 7, 6.0]",1
Ba4Na1B3N6,"[56, 4.0, 11, 1.0, 5, 3.0, 7, 6.0]",1
B3Os2,"[5, 3.0, 76, 2.0]",1
B3Pb6Cl1O10,"[5, 3.0, 82, 6.0, 17, 1.0, 8, 10.0]",1
Ca4Y1B3O10,"[20, 4.0, 39, 1.0, 5, 3.0, 8, 10.0]",1
Ca4La1B3O10,"[20, 4.0, 57, 1.0, 5, 3.0, 8, 10.0]",1
Ca4Nd1B3O10,"[20, 4.0, 60, 1.0, 5, 3.0, 8, 10.0]",1
Ca4Sm1B3O10,"[20, 4.0, 62, 1.0, 5, 3.0, 8, 10.0]",1
Ca4Gd1B3O10,"[20, 4.0, 64, 1.0, 5, 3.0, 8, 10.0]",1
Ca4Er1B3O10,"[20, 4.0, 68, 1.0, 5, 3.0, 8, 10.0]",1
B3Pb6Br1O10,"[5, 3.0, 82, 6.0, 35, 1.0, 8, 10.0]",1
Mg5Nb1B3O12,"[12, 5.0, 41, 1.0, 5, 3.0, 8, 12.0]",1
Mg5Ta1B3O12,"[12, 5.0, 73, 1.0, 5, 3.0, 8, 12.0]",1
Na1B3O5,"[11, 1.0, 5, 3.0, 8, 5.0]",1
Cs1B3O5,"[55, 1.0, 5, 3.0, 8, 5.0]",1
Tl1B3O5,"[81, 1.0, 5, 3.0, 8, 5.0]",1
K1Zn1B3O6,"[19, 1.0, 30, 1.0, 5, 3.0, 8, 6.0]",1
Rb1Cd1B3O6,"[37, 1.0, 48, 1.0, 5, 3.0, 8, 6.0]",1
Ce1B3O6,"[58, 1.0, 5, 3.0, 8, 6.0]",1
Pr1B3O6,"[59, 1.0, 5, 3.0, 8, 6.0]",1
Nd1B3O6,"[60, 1.0, 5, 3.0, 8, 6.0]",1
Sm1B3O6,"[62, 1.0, 5, 3.0, 8, 6.0]",1
Gd1B3O6,"[64, 1.0, 5, 3.0, 8, 6.0]",1
Tb1B3O6,"[65, 1.0, 5, 3.0, 8, 6.0]",1
Dy1B3O6,"[66, 1.0, 5, 3.0, 8, 6.0]",1
Ho1B3O6,"[67, 1.0, 5, 3.0, 8, 6.0]",1
Er1B3O6,"[68, 1.0, 5, 3.0, 8, 6.0]",1
Tm1B3O6,"[69, 1.0, 5, 3.0, 8, 6.0]",1
Lu1B3O6,"[71, 1.0, 5, 3.0, 8, 6.0]",1
Bi1B3O6,"[83, 1.0, 5, 3.0, 8, 6.0]",1
Na1B3Se1O7,"[11, 1.0, 5, 3.0, 34, 1.0, 8, 7.0]",1
K1B3Se1O7,"[19, 1.0, 5, 3.0, 34, 1.0, 8, 7.0]",1
Np1B3O8,"[93, 1.0, 5, 3.0, 8, 8.0]",0
Ba4Na1B3O9,"[56, 4.0, 11, 1.0, 5, 3.0, 8, 9.0]",1
Na3Sc2B3O9,"[11, 3.0, 21, 2.0, 5, 3.0, 8, 9.0]",1
Sr5B3Cl1O9,"[38, 5.0, 5, 3.0, 17, 1.0, 8, 9.0]",1
Ba3B3Pb2Cl1O9,"[56, 3.0, 5, 3.0, 82, 2.0, 17, 1.0, 8, 9.0]",1
Ba5B3Cl1O9,"[56, 5.0, 5, 3.0, 17, 1.0, 8, 9.0]",1
Eu5B3Cl1O9,"[63, 5.0, 5, 3.0, 17, 1.0, 8, 9.0]",1
K1Ca4B3O9,"[19, 1.0, 20, 4.0, 5, 3.0, 8, 9.0]",1
K1Sr4B3O9,"[19, 1.0, 38, 4.0, 5, 3.0, 8, 9.0]",1
Sr3Sc1B3O9,"[38, 3.0, 21, 1.0, 5, 3.0, 8, 9.0]",1
Ba3Sc1B3O9,"[56, 3.0, 21, 1.0, 5, 3.0, 8, 9.0]",1
Ba3B3Pb2Br1O9,"[56, 3.0, 5, 3.0, 82, 2.0, 35, 1.0, 8, 9.0]",0
Ba5B3Br1O9,"[56, 5.0, 5, 3.0, 35, 1.0, 8, 9.0]",1
Rb3Y2B3O9,"[37, 3.0, 39, 2.0, 5, 3.0, 8, 9.0]",1
Ba3Y1B3O9,"[56, 3.0, 39, 1.0, 5, 3.0, 8, 9.0]",1
Ba3In1B3O9,"[56, 3.0, 49, 1.0, 5, 3.0, 8, 9.0]",1
Ba3Dy1B3O9,"[56, 3.0, 66, 1.0, 5, 3.0, 8, 9.0]",1
Ba3Ho1B3O9,"[56, 3.0, 67, 1.0, 5, 3.0, 8, 9.0]",1
Ba3Er1B3O9,"[56, 3.0, 68, 1.0, 5, 3.0, 8, 9.0]",1
Ba3Tm1B3O9,"[56, 3.0, 69, 1.0, 5, 3.0, 8, 9.0]",1
Ba3Lu1B3O9,"[56, 3.0, 71, 1.0, 5, 3.0, 8, 9.0]",1
Mg5B3O9F1,"[12, 5.0, 5, 3.0, 8, 9.0, 9, 1.0]",1
Mg1B4,"[12, 1.0, 5, 4.0]",1
Mg1Al1B4,"[12, 1.0, 13, 1.0, 5, 4.0]",1
Mg1B4Os3,"[12, 1.0, 5, 4.0, 76, 3.0]",1
Mg2B4Ru5,"[12, 2.0, 5, 4.0, 44, 5.0]",1
Al1Cr3B4,"[13, 1.0, 24, 3.0, 5, 4.0]",1
Ho1Al1B4,"[67, 1.0, 13, 1.0, 5, 4.0]",1
Er1Al1B4,"[68, 1.0, 13, 1.0, 5, 4.0]",1
Tm1Al1B4,"[69, 1.0, 13, 1.0, 5, 4.0]",1
Lu1Al1B4,"[71, 1.0, 13, 1.0, 5, 4.0]",1
Ba7B4S13,"[56, 7.0, 5, 4.0, 16, 13.0]",1
La4B4Cl5,"[57, 4.0, 5, 4.0, 17, 5.0]",1
Ca1B4,"[20, 1.0, 5, 4.0]",1
Ca5Ni15B4,"[20, 5.0, 28, 15.0, 5, 4.0]",1
Sc1Fe1B4,"[21, 1.0, 26, 1.0, 5, 4.0]",1
Sc1Co1B4,"[21, 1.0, 27, 1.0, 5, 4.0]",1
Sc1Ni1B4,"[21, 1.0, 28, 1.0, 5, 4.0]",1
Sc1B4Ir3,"[21, 1.0, 5, 4.0, 77, 3.0]",1
Sc2B4Ru5,"[21, 2.0, 5, 4.0, 44, 5.0]",1
Ti3B4,"[22, 3.0, 5, 4.0]",1
Y1V1B4,"[39, 1.0, 23, 1.0, 5, 4.0]",1
Gd1V1B4,"[64, 1.0, 23, 1.0, 5, 4.0]",1
Tb1V1B4,"[65, 1.0, 23, 1.0, 5, 4.0]",1
Dy1V1B4,"[66, 1.0, 23, 1.0, 5, 4.0]",1
Ho1V1B4,"[67, 1.0, 23, 1.0, 5, 4.0]",1
Er1V1B4,"[68, 1.0, 23, 1.0, 5, 4.0]",1
V3B4,"[23, 3.0, 5, 4.0]",1
Cr1B4,"[24, 1.0, 5, 4.0]",1
Y1Cr1B4,"[39, 1.0, 24, 1.0, 5, 4.0]",1
Sm1Cr1B4,"[62, 1.0, 24, 1.0, 5, 4.0]",1
Gd1Cr1B4,"[64, 1.0, 24, 1.0, 5, 4.0]",1
Tb1Cr1B4,"[65, 1.0, 24, 1.0, 5, 4.0]",1
Dy1Cr1B4,"[66, 1.0, 24, 1.0, 5, 4.0]",1
Ho1Cr1B4,"[67, 1.0, 24, 1.0, 5, 4.0]",1
Er1Cr1B4,"[68, 1.0, 24, 1.0, 5, 4.0]",1
Tm1Cr1B4,"[69, 1.0, 24, 1.0, 5, 4.0]",1
Lu1Cr1B4,"[71, 1.0, 24, 1.0, 5, 4.0]",1
Th1Cr1B4,"[90, 1.0, 24, 1.0, 5, 4.0]",1
U1Cr1B4,"[92, 1.0, 24, 1.0, 5, 4.0]",1
Mn1B4,"[25, 1.0, 5, 4.0]",1
Y1Mn1B4,"[39, 1.0, 25, 1.0, 5, 4.0]",1
Ce1Mn1B4,"[58, 1.0, 25, 1.0, 5, 4.0]",1
Gd1Mn1B4,"[64, 1.0, 25, 1.0, 5, 4.0]",1
Tb1Mn1B4,"[65, 1.0, 25, 1.0, 5, 4.0]",1
Dy1Mn1B4,"[66, 1.0, 25, 1.0, 5, 4.0]",1
Ho1Mn1B4,"[67, 1.0, 25, 1.0, 5, 4.0]",1
Er1Mn1B4,"[68, 1.0, 25, 1.0, 5, 4.0]",1
Tm1Mn1B4,"[69, 1.0, 25, 1.0, 5, 4.0]",1
U1Mn1B4,"[92, 1.0, 25, 1.0, 5, 4.0]",0
Ta1Mn2B4,"[73, 1.0, 25, 2.0, 5, 4.0]",1
Y1Fe1B4,"[39, 1.0, 26, 1.0, 5, 4.0]",1
Sm1Fe1B4,"[62, 1.0, 26, 1.0, 5, 4.0]",1
Gd1Fe1B4,"[64, 1.0, 26, 1.0, 5, 4.0]",1
Tb1Fe1B4,"[65, 1.0, 26, 1.0, 5, 4.0]",1
Dy1Fe1B4,"[66, 1.0, 26, 1.0, 5, 4.0]",1
Ho1Fe1B4,"[67, 1.0, 26, 1.0, 5, 4.0]",1
Er1Fe1B4,"[68, 1.0, 26, 1.0, 5, 4.0]",1
Tm1Fe1B4,"[69, 1.0, 26, 1.0, 5, 4.0]",1
Lu1Fe1B4,"[71, 1.0, 26, 1.0, 5, 4.0]",0
U1Fe1B4,"[92, 1.0, 26, 1.0, 5, 4.0]",0
Ce1Fe4B4,"[58, 1.0, 26, 4.0, 5, 4.0]",1
Pr1Fe4B4,"[59, 1.0, 26, 4.0, 5, 4.0]",1
Nd1Fe4B4,"[60, 1.0, 26, 4.0, 5, 4.0]",1
Gd3Co11B4,"[64, 3.0, 27, 11.0, 5, 4.0]",1
Y1Co1B4,"[39, 1.0, 27, 1.0, 5, 4.0]",1
Gd1Co1B4,"[64, 1.0, 27, 1.0, 5, 4.0]",1
Tb1Co1B4,"[65, 1.0, 27, 1.0, 5, 4.0]",1
Dy1Co1B4,"[66, 1.0, 27, 1.0, 5, 4.0]",1
Ho1Co1B4,"[67, 1.0, 27, 1.0, 5, 4.0]",1
Er1Co1B4,"[68, 1.0, 27, 1.0, 5, 4.0]",1
Tm1Co1B4,"[69, 1.0, 27, 1.0, 5, 4.0]",1
Lu1Co1B4,"[71, 1.0, 27, 1.0, 5, 4.0]",1
U1Co1B4,"[92, 1.0, 27, 1.0, 5, 4.0]",1
Y1Co4B4,"[39, 1.0, 27, 4.0, 5, 4.0]",1
Pr1Co4B4,"[59, 1.0, 27, 4.0, 5, 4.0]",1
Nd1Co4B4,"[60, 1.0, 27, 4.0, 5, 4.0]",1
Sm1Co4B4,"[62, 1.0, 27, 4.0, 5, 4.0]",1
Gd1Co4B4,"[64, 1.0, 27, 4.0, 5, 4.0]",1
Tb1Co4B4,"[65, 1.0, 27, 4.0, 5, 4.0]",1
Dy1Co4B4,"[66, 1.0, 27, 4.0, 5, 4.0]",1
Ho1Co4B4,"[67, 1.0, 27, 4.0, 5, 4.0]",1
Er1Co4B4,"[68, 1.0, 27, 4.0, 5, 4.0]",1
Tm1Co4B4,"[69, 1.0, 27, 4.0, 5, 4.0]",1
Lu1Co4B4,"[71, 1.0, 27, 4.0, 5, 4.0]",1
Y1Ni1B4,"[39, 1.0, 28, 1.0, 5, 4.0]",1
Ce1Ni1B4,"[58, 1.0, 28, 1.0, 5, 4.0]",1
Pr1Ni1B4,"[59, 1.0, 28, 1.0, 5, 4.0]",1
Nd1Ni1B4,"[60, 1.0, 28, 1.0, 5, 4.0]",1
Sm1Ni1B4,"[62, 1.0, 28, 1.0, 5, 4.0]",1
Tb1Ni1B4,"[65, 1.0, 28, 1.0, 5, 4.0]",1
Dy1Ni1B4,"[66, 1.0, 28, 1.0, 5, 4.0]",1
Er1Ni1B4,"[68, 1.0, 28, 1.0, 5, 4.0]",1
Tm1Ni1B4,"[69, 1.0, 28, 1.0, 5, 4.0]",1
Lu1Ni1B4,"[71, 1.0, 28, 1.0, 5, 4.0]",1
U1Ni1B4,"[92, 1.0, 28, 1.0, 5, 4.0]",1
La2Ni5B4,"[57, 2.0, 28, 5.0, 5, 4.0]",1
Pr2Ni5B4,"[59, 2.0, 28, 5.0, 5, 4.0]",1
Nd2Ni5B4,"[60, 2.0, 28, 5.0, 5, 4.0]",1
Ga3B4Pt9,"[31, 3.0, 5, 4.0, 78, 9.0]",1
Ba2B4Se13,"[56, 2.0, 5, 4.0, 34, 13.0]",1
Ba7B4Se13,"[56, 7.0, 5, 4.0, 34, 13.0]",1
Tb16B4Br23,"[65, 16.0, 5, 4.0, 35, 23.0]",1
La4B4Br5,"[57, 4.0, 5, 4.0, 35, 5.0]",1
Y1B4,"[39, 1.0, 5, 4.0]",1
Y1B4Mo1,"[39, 1.0, 5, 4.0, 42, 1.0]",1
Y1B4Ru1,"[39, 1.0, 5, 4.0, 44, 1.0]",1
Y1B4Ru4,"[39, 1.0, 5, 4.0, 44, 4.0]",1
Y1B4Rh1,"[39, 1.0, 5, 4.0, 45, 1.0]",1
Y1B4W1,"[39, 1.0, 5, 4.0, 74, 1.0]",1
Y1Re1B4,"[39, 1.0, 75, 1.0, 5, 4.0]",1
Y1B4Os1,"[39, 1.0, 5, 4.0, 76, 1.0]",1
Y1B4Ir4,"[39, 1.0, 5, 4.0, 77, 4.0]",1
Zr1B4Ir3,"[40, 1.0, 5, 4.0, 77, 3.0]",1
Nb3B4,"[41, 3.0, 5, 4.0]",1
Gd1B4Mo1,"[64, 1.0, 5, 4.0, 42, 1.0]",1
Tb1B4Mo1,"[65, 1.0, 5, 4.0, 42, 1.0]",1
Dy1B4Mo1,"[66, 1.0, 5, 4.0, 42, 1.0]",1
Ho1B4Mo1,"[67, 1.0, 5, 4.0, 42, 1.0]",1
Er1B4Mo1,"[68, 1.0, 5, 4.0, 42, 1.0]",1
Th1B4Mo1,"[90, 1.0, 5, 4.0, 42, 1.0]",1
Pu1B4Mo1,"[94, 1.0, 5, 4.0, 42, 1.0]",1
Pu1Tc1B4,"[94, 1.0, 43, 1.0, 5, 4.0]",1
Eu1B4Ru1,"[63, 1.0, 5, 4.0, 44, 1.0]",1
Gd1B4Ru1,"[64, 1.0, 5, 4.0, 44, 1.0]",1
Tb1B4Ru1,"[65, 1.0, 5, 4.0, 44, 1.0]",1
Dy1B4Ru1,"[66, 1.0, 5, 4.0, 44, 1.0]",1
Ho1B4Ru1,"[67, 1.0, 5, 4.0, 44, 1.0]",1
Er1B4Ru1,"[68, 1.0, 5, 4.0, 44, 1.0]",1
Tm1B4Ru1,"[69, 1.0, 5, 4.0, 44, 1.0]",1
Lu1B4Ru1,"[71, 1.0, 5, 4.0, 44, 1.0]",1
U1B4Ru1,"[92, 1.0, 5, 4.0, 44, 1.0]",1
Pu1B4Ru1,"[94, 1.0, 5, 4.0, 44, 1.0]",1
La1B4Ru4,"[57, 1.0, 5, 4.0, 44, 4.0]",1
Ce1B4Ru4,"[58, 1.0, 5, 4.0, 44, 4.0]",1
Pr1B4Ru4,"[59, 1.0, 5, 4.0, 44, 4.0]",1
Nd1B4Ru4,"[60, 1.0, 5, 4.0, 44, 4.0]",1
Sm1B4Ru4,"[62, 1.0, 5, 4.0, 44, 4.0]",1
Eu1B4Ru4,"[63, 1.0, 5, 4.0, 44, 4.0]",1
Tb1B4Ru4,"[65, 1.0, 5, 4.0, 44, 4.0]",1
Dy1B4Ru4,"[66, 1.0, 5, 4.0, 44, 4.0]",1
Ho1B4Ru4,"[67, 1.0, 5, 4.0, 44, 4.0]",1
Er1B4Ru4,"[68, 1.0, 5, 4.0, 44, 4.0]",1
Tm1B4Ru4,"[69, 1.0, 5, 4.0, 44, 4.0]",1
Lu1B4Ru4,"[71, 1.0, 5, 4.0, 44, 4.0]",1
Th1B4Ru4,"[90, 1.0, 5, 4.0, 44, 4.0]",0
U1B4Ru4,"[92, 1.0, 5, 4.0, 44, 4.0]",1
Dy1B4Rh1,"[66, 1.0, 5, 4.0, 45, 1.0]",1
Ho1B4Rh1,"[67, 1.0, 5, 4.0, 45, 1.0]",1
Er1B4Rh1,"[68, 1.0, 5, 4.0, 45, 1.0]",1
Tm1B4Rh1,"[69, 1.0, 5, 4.0, 45, 1.0]",1
Lu1B4Rh1,"[71, 1.0, 5, 4.0, 45, 1.0]",1
Sm1B4Rh4,"[62, 1.0, 5, 4.0, 45, 4.0]",1
B4Rh5,"[5, 4.0, 45, 5.0]",1
La2B4Rh5,"[57, 2.0, 5, 4.0, 45, 5.0]",1
Eu2B4Rh5,"[63, 2.0, 5, 4.0, 45, 5.0]",1
La1B4,"[57, 1.0, 5, 4.0]",1
La1B4Os4,"[57, 1.0, 5, 4.0, 76, 4.0]",1
La1B4Ir4,"[57, 1.0, 5, 4.0, 77, 4.0]",1
Ce1B4,"[58, 1.0, 5, 4.0]",1
Ce1Re1B4,"[58, 1.0, 75, 1.0, 5, 4.0]",1
Ce1B4Os4,"[58, 1.0, 5, 4.0, 76, 4.0]",1
Ce1B4Ir4,"[58, 1.0, 5, 4.0, 77, 4.0]",1
Pr1B4,"[59, 1.0, 5, 4.0]",1
Pr1B4Os4,"[59, 1.0, 5, 4.0, 76, 4.0]",0
Pr1B4Ir4,"[59, 1.0, 5, 4.0, 77, 4.0]",0
Nd1B4,"[60, 1.0, 5, 4.0]",1
Nd1B4Os4,"[60, 1.0, 5, 4.0, 76, 4.0]",1
Nd1B4Ir4,"[60, 1.0, 5, 4.0, 77, 4.0]",1
Tb2B4C1,"[65, 2.0, 5, 4.0, 6, 1.0]",1
Dy2B4C1,"[66, 2.0, 5, 4.0, 6, 1.0]",1
