new_formula,composition_vector
Th1Si2,"[90, 1.0, 14, 2.0]"
Th3Si2,"[90, 3.0, 14, 2.0]"
U1Si2,"[92, 1.0, 14, 2.0]"
Np1Si2,"[93, 1.0, 14, 2.0]"
Pu1Si2,"[94, 1.0, 14, 2.0]"
Ti13Si31Ni40,"[22, 13.0, 14, 31.0, 28, 40.0]"
Si3P2Pt1,"[14, 3.0, 15, 2.0, 78, 1.0]"
Si3Ni1P4,"[14, 3.0, 28, 1.0, 15, 4.0]"
Si3Ag3Sn2P6,"[14, 3.0, 47, 3.0, 50, 2.0, 15, 6.0]"
Tb4Si3S12,"[65, 4.0, 14, 3.0, 16, 12.0]"
La3Si3Cl2,"[57, 3.0, 14, 3.0, 17, 2.0]"
K1Si3As3,"[19, 1.0, 14, 3.0, 33, 3.0]"
Ca10Si3Pt7,"[20, 10.0, 14, 3.0, 78, 7.0]"
Ca1Si3Ir1,"[20, 1.0, 14, 3.0, 77, 1.0]"
Ca1Si3Pt1,"[20, 1.0, 14, 3.0, 78, 1.0]"
Ca2Si3Ag1,"[20, 2.0, 14, 3.0, 47, 1.0]"
Ca4Si3Pd4,"[20, 4.0, 14, 3.0, 46, 4.0]"
Ca5Si3,"[20, 5.0, 14, 3.0]"
Sc1Si3Ni1,"[21, 1.0, 14, 3.0, 28, 1.0]"
Sc3Fe2Si3,"[21, 3.0, 26, 2.0, 14, 3.0]"
Sc3Si3Ni1,"[21, 3.0, 14, 3.0, 28, 1.0]"
Sc3Si3Ni2,"[21, 3.0, 14, 3.0, 28, 2.0]"
Sc3Si3Ru1,"[21, 3.0, 14, 3.0, 44, 1.0]"
Sc3Si3Rh1,"[21, 3.0, 14, 3.0, 45, 1.0]"
Sc3Si3Ir1,"[21, 3.0, 14, 3.0, 77, 1.0]"
Sc3Si3Pt1,"[21, 3.0, 14, 3.0, 78, 1.0]"
Sc5Si3,"[21, 5.0, 14, 3.0]"
Ti5Si3,"[22, 5.0, 14, 3.0]"
V1Si3Mo4,"[23, 1.0, 14, 3.0, 42, 4.0]"
V5Si3,"[23, 5.0, 14, 3.0]"
Mn5Si3,"[25, 5.0, 14, 3.0]"
Tm3Fe1Si3,"[69, 3.0, 26, 1.0, 14, 3.0]"
Er3Fe2Si3,"[68, 3.0, 26, 2.0, 14, 3.0]"
Tm3Fe2Si3,"[69, 3.0, 26, 2.0, 14, 3.0]"
Lu3Fe2Si3,"[71, 3.0, 26, 2.0, 14, 3.0]"
U1Fe5Si3,"[92, 1.0, 26, 5.0, 14, 3.0]"
La1Co1Si3,"[57, 1.0, 27, 1.0, 14, 3.0]"
Ce1Co1Si3,"[58, 1.0, 27, 1.0, 14, 3.0]"
Nd1Co1Si3,"[60, 1.0, 27, 1.0, 14, 3.0]"
Sm1Co1Si3,"[62, 1.0, 27, 1.0, 14, 3.0]"
Gd1Co1Si3,"[64, 1.0, 27, 1.0, 14, 3.0]"
Tb1Co1Si3,"[65, 1.0, 27, 1.0, 14, 3.0]"
Er3Co1Si3,"[68, 3.0, 27, 1.0, 14, 3.0]"
Th1Co1Si3,"[90, 1.0, 27, 1.0, 14, 3.0]"
Lu3Co2Si3,"[71, 3.0, 27, 2.0, 14, 3.0]"
Hf3Co2Si3,"[72, 3.0, 27, 2.0, 14, 3.0]"
Zr1Co5Si3,"[40, 1.0, 27, 5.0, 14, 3.0]"
Ho1Co5Si3,"[67, 1.0, 27, 5.0, 14, 3.0]"
Tm1Co5Si3,"[69, 1.0, 27, 5.0, 14, 3.0]"
Lu1Co5Si3,"[71, 1.0, 27, 5.0, 14, 3.0]"
Sr1Si3Ni1,"[38, 1.0, 14, 3.0, 28, 1.0]"
Er3Si3Ni1,"[68, 3.0, 14, 3.0, 28, 1.0]"
Tm3Si3Ni1,"[69, 3.0, 14, 3.0, 28, 1.0]"
Hf3Si3Ni2,"[72, 3.0, 14, 3.0, 28, 2.0]"
Y1Si3Ni5,"[39, 1.0, 14, 3.0, 28, 5.0]"
Dy1Si3Ni5,"[66, 1.0, 14, 3.0, 28, 5.0]"
Ho1Si3Ni5,"[67, 1.0, 14, 3.0, 28, 5.0]"
Er1Si3Ni5,"[68, 1.0, 14, 3.0, 28, 5.0]"
Tm1Si3Ni5,"[69, 1.0, 14, 3.0, 28, 5.0]"
Lu1Si3Ni5,"[71, 1.0, 14, 3.0, 28, 5.0]"
Eu2Si3Ni8,"[63, 2.0, 14, 3.0, 28, 8.0]"
Gd1Si3Ni8,"[64, 1.0, 14, 3.0, 28, 8.0]"
Ba4Si3Br2,"[56, 4.0, 14, 3.0, 35, 2.0]"
Y1Si3Ir1,"[39, 1.0, 14, 3.0, 77, 1.0]"
Y2Si3Rh1,"[39, 2.0, 14, 3.0, 45, 1.0]"
Y2Si3Pd1,"[39, 2.0, 14, 3.0, 46, 1.0]"
Y3Si3Rh2,"[39, 3.0, 14, 3.0, 45, 2.0]"
Y3Si3Pd2,"[39, 3.0, 14, 3.0, 46, 2.0]"
Y5Si3,"[39, 5.0, 14, 3.0]"
Nb5Si3,"[41, 5.0, 14, 3.0]"
Si3Mo1Pt2,"[14, 3.0, 42, 1.0, 78, 2.0]"
Si3Mo5,"[14, 3.0, 42, 5.0]"
La1Si3Ru1,"[57, 1.0, 14, 3.0, 44, 1.0]"
Ce1Si3Ru1,"[58, 1.0, 14, 3.0, 44, 1.0]"
Th1Si3Ru1,"[90, 1.0, 14, 3.0, 44, 1.0]"
Si3Ru2,"[14, 3.0, 44, 2.0]"
La1Si3Rh1,"[57, 1.0, 14, 3.0, 45, 1.0]"
La2Si3Rh1,"[57, 2.0, 14, 3.0, 45, 1.0]"
Ce1Si3Rh1,"[58, 1.0, 14, 3.0, 45, 1.0]"
Ce2Si3Rh1,"[58, 2.0, 14, 3.0, 45, 1.0]"
Nd1Si3Rh1,"[60, 1.0, 14, 3.0, 45, 1.0]"
Nd2Si3Rh1,"[60, 2.0, 14, 3.0, 45, 1.0]"
Sm1Si3Rh1,"[62, 1.0, 14, 3.0, 45, 1.0]"
Eu1Si3Rh1,"[63, 1.0, 14, 3.0, 45, 1.0]"
Tb1Si3Rh1,"[65, 1.0, 14, 3.0, 45, 1.0]"
Tb2Si3Rh1,"[65, 2.0, 14, 3.0, 45, 1.0]"
Dy2Si3Rh1,"[66, 2.0, 14, 3.0, 45, 1.0]"
Ho2Si3Rh1,"[67, 2.0, 14, 3.0, 45, 1.0]"
Er2Si3Rh1,"[68, 2.0, 14, 3.0, 45, 1.0]"
Th1Si3Rh1,"[90, 1.0, 14, 3.0, 45, 1.0]"
Tb1Si3Rh5,"[65, 1.0, 14, 3.0, 45, 5.0]"
Dy1Si3Rh5,"[66, 1.0, 14, 3.0, 45, 5.0]"
Ho1Si3Rh5,"[67, 1.0, 14, 3.0, 45, 5.0]"
Er1Si3Rh5,"[68, 1.0, 14, 3.0, 45, 5.0]"
Tm1Si3Rh5,"[69, 1.0, 14, 3.0, 45, 5.0]"
Ba1Si3Pd1,"[56, 1.0, 14, 3.0, 46, 1.0]"
Pr2Si3Pd1,"[59, 2.0, 14, 3.0, 46, 1.0]"
Nd2Si3Pd1,"[60, 2.0, 14, 3.0, 46, 1.0]"
Eu2Si3Pd1,"[63, 2.0, 14, 3.0, 46, 1.0]"
Tb2Si3Pd1,"[65, 2.0, 14, 3.0, 46, 1.0]"
Dy2Si3Pd1,"[66, 2.0, 14, 3.0, 46, 1.0]"
Ho2Si3Pd1,"[67, 2.0, 14, 3.0, 46, 1.0]"
Er2Si3Pd1,"[68, 2.0, 14, 3.0, 46, 1.0]"
Tm2Si3Pd1,"[69, 2.0, 14, 3.0, 46, 1.0]"
Ba2Si3Ag1,"[56, 2.0, 14, 3.0, 47, 1.0]"
Eu2Si3Ag1,"[63, 2.0, 14, 3.0, 47, 1.0]"
La1Si3Os1,"[57, 1.0, 14, 3.0, 76, 1.0]"
La1Si3Ir1,"[57, 1.0, 14, 3.0, 77, 1.0]"
La5Si3,"[57, 5.0, 14, 3.0]"
Ce1Si3Os1,"[58, 1.0, 14, 3.0, 76, 1.0]"
Ce1Si3Ir1,"[58, 1.0, 14, 3.0, 77, 1.0]"
Ce1Si3Pt1,"[58, 1.0, 14, 3.0, 78, 1.0]"
Ce5Si3,"[58, 5.0, 14, 3.0]"
Nd1Si3Os1,"[60, 1.0, 14, 3.0, 76, 1.0]"
Nd1Si3Ir1,"[60, 1.0, 14, 3.0, 77, 1.0]"
Nd5Si3,"[60, 5.0, 14, 3.0]"
Sm1Si3Os1,"[62, 1.0, 14, 3.0, 76, 1.0]"
Sm1Si3Ir1,"[62, 1.0, 14, 3.0, 77, 1.0]"
Sm5Si3,"[62, 5.0, 14, 3.0]"
Eu1Si3Ir1,"[63, 1.0, 14, 3.0, 77, 1.0]"
Eu5Si3,"[63, 5.0, 14, 3.0]"
Gd1Si3Ir1,"[64, 1.0, 14, 3.0, 77, 1.0]"
Tb1Si3Ir1,"[65, 1.0, 14, 3.0, 77, 1.0]"
Tb2Si3,"[65, 2.0, 14, 3.0]"
Tb5Si3,"[65, 5.0, 14, 3.0]"
Dy1Si3Ir1,"[66, 1.0, 14, 3.0, 77, 1.0]"
Dy5Si3,"[66, 5.0, 14, 3.0]"
Ho1Si3Ir1,"[67, 1.0, 14, 3.0, 77, 1.0]"
Ho5Si3,"[67, 5.0, 14, 3.0]"
Er5Si3,"[68, 5.0, 14, 3.0]"
Tm5Si3,"[69, 5.0, 14, 3.0]"
Lu5Si3,"[71, 5.0, 14, 3.0]"
Ta5Si3,"[73, 5.0, 14, 3.0]"
Th1Si3Os1,"[90, 1.0, 14, 3.0, 76, 1.0]"
Si3Os2,"[14, 3.0, 76, 2.0]"
Th1Si3Ir1,"[90, 1.0, 14, 3.0, 77, 1.0]"
U1Si3Ir1,"[92, 1.0, 14, 3.0, 77, 1.0]"
U1Si3,"[92, 1.0, 14, 3.0]"
Fe1Si4P4,"[26, 1.0, 14, 4.0, 15, 4.0]"
Si4P4Ru1,"[14, 4.0, 15, 4.0, 44, 1.0]"
Si4P4Os1,"[14, 4.0, 15, 4.0, 76, 1.0]"
Ba3Si4P6,"[56, 3.0, 14, 4.0, 15, 6.0]"
Pr6Si4S17,"[59, 6.0, 14, 4.0, 16, 17.0]"
Nd6Si4S17,"[60, 6.0, 14, 4.0, 16, 17.0]"
Sm6Si4S17,"[62, 6.0, 14, 4.0, 16, 17.0]"
Ca3Si4Ir4,"[20, 3.0, 14, 4.0, 77, 4.0]"
Sc2V3Si4,"[21, 2.0, 23, 3.0, 14, 4.0]"
Sc2Nb3Si4,"[21, 2.0, 41, 3.0, 14, 4.0]"
Sc2Si4Mo3,"[21, 2.0, 14, 4.0, 42, 3.0]"
Sc2Si4W3,"[21, 2.0, 14, 4.0, 74, 3.0]"
Sc2Re3Si4,"[21, 2.0, 75, 3.0, 14, 4.0]"
Sc3Si4Ni2,"[21, 3.0, 14, 4.0, 28, 2.0]"
Sc3Si4Ni4,"[21, 3.0, 14, 4.0, 28, 4.0]"
Sc3Cu4Si4,"[21, 3.0, 29, 4.0, 14, 4.0]"
Ce2Sc3Si4,"[58, 2.0, 21, 3.0, 14, 4.0]"
Pr2Sc3Si4,"[59, 2.0, 21, 3.0, 14, 4.0]"
Sm2Sc3Si4,"[62, 2.0, 21, 3.0, 14, 4.0]"
Gd2Sc3Si4,"[64, 2.0, 21, 3.0, 14, 4.0]"
Tb2Sc3Si4,"[65, 2.0, 21, 3.0, 14, 4.0]"
Dy2Sc3Si4,"[66, 2.0, 21, 3.0, 14, 4.0]"
Ho2Sc3Si4,"[67, 2.0, 21, 3.0, 14, 4.0]"
Er2Sc3Si4,"[68, 2.0, 21, 3.0, 14, 4.0]"
Tm2Sc3Si4,"[69, 2.0, 21, 3.0, 14, 4.0]"
Sc3Re2Si4,"[21, 3.0, 75, 2.0, 14, 4.0]"
Tb2Ti3Si4,"[65, 2.0, 22, 3.0, 14, 4.0]"
Dy2Ti3Si4,"[66, 2.0, 22, 3.0, 14, 4.0]"
Ho2Ti3Si4,"[67, 2.0, 22, 3.0, 14, 4.0]"
Er2Ti3Si4,"[68, 2.0, 22, 3.0, 14, 4.0]"
Ti5Si4,"[22, 5.0, 14, 4.0]"
Hf2Co3Si4,"[72, 2.0, 27, 3.0, 14, 4.0]"
La1Co9Si4,"[57, 1.0, 27, 9.0, 14, 4.0]"
Ce1Co9Si4,"[58, 1.0, 27, 9.0, 14, 4.0]"
Pr1Co9Si4,"[59, 1.0, 27, 9.0, 14, 4.0]"
Nd1Co9Si4,"[60, 1.0, 27, 9.0, 14, 4.0]"
Sm1Co9Si4,"[62, 1.0, 27, 9.0, 14, 4.0]"
Na4Be2Si6Sn1H4O20,"[11, 4.0, 4, 2.0, 14, 6.0, 50, 1.0, 1, 4.0, 8, 20.0]"
Hf2Si4Ni3,"[72, 2.0, 14, 4.0, 28, 3.0]"
Ce3Si4Ni4,"[58, 3.0, 14, 4.0, 28, 4.0]"
Pr6Si4Ni7,"[59, 6.0, 14, 4.0, 28, 7.0]"
Nd6Si4Ni7,"[60, 6.0, 14, 4.0, 28, 7.0]"
La1Si4Ni9,"[57, 1.0, 14, 4.0, 28, 9.0]"
Cu15Si4,"[29, 15.0, 14, 4.0]"
Hf4Cu1Si4,"[72, 4.0, 29, 1.0, 14, 4.0]"
Zr3Cu4Si4,"[40, 3.0, 29, 4.0, 14, 4.0]"
Nb5Cu4Si4,"[41, 5.0, 29, 4.0, 14, 4.0]"
Ho3Cu4Si4,"[67, 3.0, 29, 4.0, 14, 4.0]"
Er3Cu4Si4,"[68, 3.0, 29, 4.0, 14, 4.0]"
Tm3Cu4Si4,"[69, 3.0, 29, 4.0, 14, 4.0]"
Lu3Cu4Si4,"[71, 3.0, 29, 4.0, 14, 4.0]"
Sr1Cu9Si4,"[38, 1.0, 29, 9.0, 14, 4.0]"
Ba1Cu9Si4,"[56, 1.0, 29, 9.0, 14, 4.0]"
Y11In6Si4,"[39, 11.0, 49, 6.0, 14, 4.0]"
Y2Si4Mo3,"[39, 2.0, 14, 4.0, 42, 3.0]"
Zr2Si4Ru3,"[40, 2.0, 14, 4.0, 44, 3.0]"
U2Nb3Si4,"[92, 2.0, 41, 3.0, 14, 4.0]"
Si4Mo1Pt3,"[14, 4.0, 42, 1.0, 78, 3.0]"
Tb2Si4Mo3,"[65, 2.0, 14, 4.0, 42, 3.0]"
Dy2Si4Mo3,"[66, 2.0, 14, 4.0, 42, 3.0]"
Ho2Si4Mo3,"[67, 2.0, 14, 4.0, 42, 3.0]"
Er2Si4Mo3,"[68, 2.0, 14, 4.0, 42, 3.0]"
Tm2Si4Mo3,"[69, 2.0, 14, 4.0, 42, 3.0]"
Lu2Si4Mo3,"[71, 2.0, 14, 4.0, 42, 3.0]"
Hf2Si4Mo3,"[72, 2.0, 14, 4.0, 42, 3.0]"
U2Si4Mo3,"[92, 2.0, 14, 4.0, 42, 3.0]"
Np2Si4Mo3,"[93, 2.0, 14, 4.0, 42, 3.0]"
Np2Si4Tc3,"[93, 2.0, 14, 4.0, 43, 3.0]"
Pu2Si4Tc3,"[94, 2.0, 14, 4.0, 43, 3.0]"
Si4Rh3,"[14, 4.0, 45, 3.0]"
Ce3Si4Rh4,"[58, 3.0, 14, 4.0, 45, 4.0]"
Ce3Si4Pd4,"[58, 3.0, 14, 4.0, 46, 4.0]"
Tb11In6Si4,"[65, 11.0, 49, 6.0, 14, 4.0]"
Dy11In6Si4,"[66, 11.0, 49, 6.0, 14, 4.0]"
Ho11In6Si4,"[67, 11.0, 49, 6.0, 14, 4.0]"
Er11In6Si4,"[68, 11.0, 49, 6.0, 14, 4.0]"
La4Si4I3,"[57, 4.0, 14, 4.0, 53, 3.0]"
Ba3Si4,"[56, 3.0, 14, 4.0]"
La5Si4,"[57, 5.0, 14, 4.0]"
Nd5Si4,"[60, 5.0, 14, 4.0]"
Sm5Si4,"[62, 5.0, 14, 4.0]"
Gd5Si4,"[64, 5.0, 14, 4.0]"
Tb2Hf3Si4,"[65, 2.0, 72, 3.0, 14, 4.0]"
U2Si4W3,"[92, 2.0, 14, 4.0, 74, 3.0]"
Si4Ir3,"[14, 4.0, 77, 3.0]"
Ca2Si5Pt3,"[20, 2.0, 14, 5.0, 78, 3.0]"
Sc2Cr4Si5,"[21, 2.0, 24, 4.0, 14, 5.0]"
Sc2Fe3Si5,"[21, 2.0, 26, 3.0, 14, 5.0]"
Sc2Co3Si5,"[21, 2.0, 27, 3.0, 14, 5.0]"
Ti2Cr4Si5,"[22, 2.0, 24, 4.0, 14, 5.0]"
Nb4V2Si5,"[41, 4.0, 23, 2.0, 14, 5.0]"
Nb2Cr4Si5,"[41, 2.0, 24, 4.0, 14, 5.0]"
Hf2Cr4Si5,"[72, 2.0, 24, 4.0, 14, 5.0]"
Y2Mn3Si5,"[39, 2.0, 25, 3.0, 14, 5.0]"
Tb2Mn3Si5,"[65, 2.0, 25, 3.0, 14, 5.0]"
Dy2Mn3Si5,"[66, 2.0, 25, 3.0, 14, 5.0]"
Ho2Mn3Si5,"[67, 2.0, 25, 3.0, 14, 5.0]"
Er2Mn3Si5,"[68, 2.0, 25, 3.0, 14, 5.0]"
Tm2Mn3Si5,"[69, 2.0, 25, 3.0, 14, 5.0]"
Lu2Mn3Si5,"[71, 2.0, 25, 3.0, 14, 5.0]"
U2Mn3Si5,"[92, 2.0, 25, 3.0, 14, 5.0]"
Y2Fe3Si5,"[39, 2.0, 26, 3.0, 14, 5.0]"
Tb2Fe3Si5,"[65, 2.0, 26, 3.0, 14, 5.0]"
Dy2Fe3Si5,"[66, 2.0, 26, 3.0, 14, 5.0]"
Ho2Fe3Si5,"[67, 2.0, 26, 3.0, 14, 5.0]"
Er2Fe3Si5,"[68, 2.0, 26, 3.0, 14, 5.0]"
Tm2Fe3Si5,"[69, 2.0, 26, 3.0, 14, 5.0]"
Lu2Fe3Si5,"[71, 2.0, 26, 3.0, 14, 5.0]"
U2Fe3Si5,"[92, 2.0, 26, 3.0, 14, 5.0]"
Y2Co3Si5,"[39, 2.0, 27, 3.0, 14, 5.0]"
Ce2Co3Si5,"[58, 2.0, 27, 3.0, 14, 5.0]"
Tb2Co3Si5,"[65, 2.0, 27, 3.0, 14, 5.0]"
Dy2Co3Si5,"[66, 2.0, 27, 3.0, 14, 5.0]"
Ho2Co3Si5,"[67, 2.0, 27, 3.0, 14, 5.0]"
Er2Co3Si5,"[68, 2.0, 27, 3.0, 14, 5.0]"
Tm2Co3Si5,"[69, 2.0, 27, 3.0, 14, 5.0]"
Lu2Co3Si5,"[71, 2.0, 27, 3.0, 14, 5.0]"
U2Co3Si5,"[92, 2.0, 27, 3.0, 14, 5.0]"
Pr7Si5Ni2,"[59, 7.0, 14, 5.0, 28, 2.0]"
Ce2Si5Ni3,"[58, 2.0, 14, 5.0, 28, 3.0]"
Tb2Si5Ni3,"[65, 2.0, 14, 5.0, 28, 3.0]"
Y2Si5Rh3,"[39, 2.0, 14, 5.0, 45, 3.0]"
Y2Re3Si5,"[39, 2.0, 75, 3.0, 14, 5.0]"
Y2Si5Ir3,"[39, 2.0, 14, 5.0, 77, 3.0]"
Y4Si5Ir9,"[39, 4.0, 14, 5.0, 77, 9.0]"
Sm2Si5Ru3,"[62, 2.0, 14, 5.0, 44, 3.0]"
Tb2Si5Ru3,"[65, 2.0, 14, 5.0, 44, 3.0]"
Er2Si5Ru3,"[68, 2.0, 14, 5.0, 44, 3.0]"
Lu2Si5Ru3,"[71, 2.0, 14, 5.0, 44, 3.0]"
U2Si5Ru3,"[92, 2.0, 14, 5.0, 44, 3.0]"
La2Si5Rh3,"[57, 2.0, 14, 5.0, 45, 3.0]"
Nd2Si5Rh3,"[60, 2.0, 14, 5.0, 45, 3.0]"
Sm2Si5Rh3,"[62, 2.0, 14, 5.0, 45, 3.0]"
Dy2Si5Rh3,"[66, 2.0, 14, 5.0, 45, 3.0]"
Ho2Si5Rh3,"[67, 2.0, 14, 5.0, 45, 3.0]"
Er2Si5Rh3,"[68, 2.0, 14, 5.0, 45, 3.0]"
Si5Rh4,"[14, 5.0, 45, 4.0]"
Ce2Si5Pd3,"[58, 2.0, 14, 5.0, 46, 3.0]"
Sm2Si5Pd3,"[62, 2.0, 14, 5.0, 46, 3.0]"
Ce2Re3Si5,"[58, 2.0, 75, 3.0, 14, 5.0]"
Ce2Si5Ir3,"[58, 2.0, 14, 5.0, 77, 3.0]"
Pr2Re3Si5,"[59, 2.0, 75, 3.0, 14, 5.0]"
Pr2Si5Pt3,"[59, 2.0, 14, 5.0, 78, 3.0]"
Nd2Re3Si5,"[60, 2.0, 75, 3.0, 14, 5.0]"
Sm2Re3Si5,"[62, 2.0, 75, 3.0, 14, 5.0]"
Sm2Si5Pt3,"[62, 2.0, 14, 5.0, 78, 3.0]"
Eu2Si5Pt3,"[63, 2.0, 14, 5.0, 78, 3.0]"
Gd2Re3Si5,"[64, 2.0, 75, 3.0, 14, 5.0]"
Tb2Re3Si5,"[65, 2.0, 75, 3.0, 14, 5.0]"
Tb2Si5Os3,"[65, 2.0, 14, 5.0, 76, 3.0]"
Tb2Si5Ir3,"[65, 2.0, 14, 5.0, 77, 3.0]"
Dy2Re3Si5,"[66, 2.0, 75, 3.0, 14, 5.0]"
Ho2Re3Si5,"[67, 2.0, 75, 3.0, 14, 5.0]"
Er2Re3Si5,"[68, 2.0, 75, 3.0, 14, 5.0]"
Tm2Re3Si5,"[69, 2.0, 75, 3.0, 14, 5.0]"
Lu2Si5Ir3,"[71, 2.0, 14, 5.0, 77, 3.0]"
Np2Re3Si5,"[93, 2.0, 75, 3.0, 14, 5.0]"
Pu2Re3Si5,"[94, 2.0, 75, 3.0, 14, 5.0]"
U2Si5Os3,"[92, 2.0, 14, 5.0, 76, 3.0]"
Si5Ir3,"[14, 5.0, 77, 3.0]"
Si5Pt6,"[14, 5.0, 78, 6.0]"
Sc4Si6Ir7,"[21, 4.0, 14, 6.0, 77, 7.0]"
Hf3Mn4Si6,"[72, 3.0, 25, 4.0, 14, 6.0]"
Si6Ni3Au1,"[14, 6.0, 28, 3.0, 79, 1.0]"
U2Si6Ni3,"[92, 2.0, 14, 6.0, 28, 3.0]"
Zr3Cu4Si6,"[40, 3.0, 29, 4.0, 14, 6.0]"
Ba13Si6Sn8As22,"[56, 13.0, 14, 6.0, 50, 8.0, 33, 22.0]"
U4Si6Tc7,"[92, 4.0, 14, 6.0, 43, 7.0]"
La3Si6Pd20,"[57, 3.0, 14, 6.0, 46, 20.0]"
Ce3Si6Pd20,"[58, 3.0, 14, 6.0, 46, 20.0]"
Pr3Si6Pd20,"[59, 3.0, 14, 6.0, 46, 20.0]"
Nd3Si6Pd20,"[60, 3.0, 14, 6.0, 46, 20.0]"
Sm3Si6Pd20,"[62, 3.0, 14, 6.0, 46, 20.0]"
Dy3Si6Pd20,"[66, 3.0, 14, 6.0, 46, 20.0]"
Ho3Si6Pd20,"[67, 3.0, 14, 6.0, 46, 20.0]"
Er3Si6Pd20,"[68, 3.0, 14, 6.0, 46, 20.0]"
Tm3Si6Pd20,"[69, 3.0, 14, 6.0, 46, 20.0]"
U3Si6Pd20,"[92, 3.0, 14, 6.0, 46, 20.0]"
Ce2Si6Pd21,"[58, 2.0, 14, 6.0, 46, 21.0]"
Ba8Si6Sn1,"[56, 8.0, 14, 6.0, 50, 1.0]"
Ba5La1Si6,"[56, 5.0, 57, 1.0, 14, 6.0]"
U4Re7Si6,"[92, 4.0, 75, 7.0, 14, 6.0]"
Ca1Si7Ir3,"[20, 1.0, 14, 7.0, 77, 3.0]"
Sc1Si7Ir3,"[21, 1.0, 14, 7.0, 77, 3.0]"
Sc4Mn4Si7,"[21, 4.0, 25, 4.0, 14, 7.0]"
Sc5Si7Pt9,"[21, 5.0, 14, 7.0, 78, 9.0]"
Sc6Co16Si7,"[21, 6.0, 27, 16.0, 14, 7.0]"
Sc6Si7Ni16,"[21, 6.0, 14, 7.0, 28, 16.0]"
Ti4Co4Si7,"[22, 4.0, 27, 4.0, 14, 7.0]"
Ti4Si7Ni4,"[22, 4.0, 14, 7.0, 28, 4.0]"
Ti6Si7Ni16,"[22, 6.0, 14, 7.0, 28, 16.0]"
Mn4Si7,"[25, 4.0, 14, 7.0]"
Mn6Si7Ni16,"[25, 6.0, 14, 7.0, 28, 16.0]"
Zr6Fe16Si7,"[40, 6.0, 26, 16.0, 14, 7.0]"
Nb6Fe16Si7,"[41, 6.0, 26, 16.0, 14, 7.0]"
Hf6Fe16Si7,"[72, 6.0, 26, 16.0, 14, 7.0]"
Ta6Fe16Si7,"[73, 6.0, 26, 16.0, 14, 7.0]"
U3Fe2Si7,"[92, 3.0, 26, 2.0, 14, 7.0]"
Zr4Fe4Si7,"[40, 4.0, 26, 4.0, 14, 7.0]"
Nb4Fe4Si7,"[41, 4.0, 26, 4.0, 14, 7.0]"
Ta4Fe4Si7,"[73, 4.0, 26, 4.0, 14, 7.0]"
Zr6Co16Si7,"[40, 6.0, 27, 16.0, 14, 7.0]"
Nb6Co16Si7,"[41, 6.0, 27, 16.0, 14, 7.0]"
Hf6Co16Si7,"[72, 6.0, 27, 16.0, 14, 7.0]"
Ta6Co16Si7,"[73, 6.0, 27, 16.0, 14, 7.0]"
U3Co2Si7,"[92, 3.0, 27, 2.0, 14, 7.0]"
Zr4Co4Si7,"[40, 4.0, 27, 4.0, 14, 7.0]"
Nb4Co4Si7,"[41, 4.0, 27, 4.0, 14, 7.0]"
Hf4Co4Si7,"[72, 4.0, 27, 4.0, 14, 7.0]"
Ta4Co4Si7,"[73, 4.0, 27, 4.0, 14, 7.0]"
Zr6Si7Ni16,"[40, 6.0, 14, 7.0, 28, 16.0]"
Nb6Si7Ni16,"[41, 6.0, 14, 7.0, 28, 16.0]"
Hf6Si7Ni16,"[72, 6.0, 14, 7.0, 28, 16.0]"
Ta6Si7Ni16,"[73, 6.0, 14, 7.0, 28, 16.0]"
K2Si1H4N2O2,"[19, 2.0, 14, 1.0, 1, 4.0, 7, 2.0, 8, 2.0]"
Nb4Si7Ni4,"[41, 4.0, 14, 7.0, 28, 4.0]"
Si7Ni4Au2,"[14, 7.0, 28, 4.0, 79, 2.0]"
La6Si7Br3,"[57, 6.0, 14, 7.0, 35, 3.0]"
Si7Tc4,"[14, 7.0, 43, 4.0]"
U2Si7Ru12,"[92, 2.0, 14, 7.0, 44, 12.0]"
Ce2Si7Rh15,"[58, 2.0, 14, 7.0, 45, 15.0]"
Ba2Eu3Si7,"[56, 2.0, 63, 3.0, 14, 7.0]"
Re4Si7,"[75, 4.0, 14, 7.0]"
K1Na1Zr1Si3H4O11,"[19, 1.0, 11, 1.0, 40, 1.0, 14, 3.0, 1, 4.0, 8, 11.0]"
Na2Al2Si3H4O12,"[11, 2.0, 13, 2.0, 14, 3.0, 1, 4.0, 8, 12.0]"
Ca3Si8P14,"[20, 3.0, 14, 8.0, 15, 14.0]"
Mn6Si8Mo5,"[25, 6.0, 14, 8.0, 42, 5.0]"
Ca1Si1H4O2F6,"[20, 1.0, 14, 1.0, 1, 4.0, 8, 2.0, 9, 6.0]"
Mg3Si2H4O9,"[12, 3.0, 14, 2.0, 1, 4.0, 8, 9.0]"
Si2Ni3H4O9,"[14, 2.0, 28, 3.0, 1, 4.0, 8, 9.0]"
Ba1Si9Rh2,"[56, 1.0, 14, 9.0, 45, 2.0]"
Er4Si9Ir13,"[68, 4.0, 14, 9.0, 77, 13.0]"
Mg45Si32H58O138,"[12, 45.0, 14, 32.0, 1, 58.0, 8, 138.0]"
Si2H6S1,"[14, 2.0, 1, 6.0, 16, 1.0]"
Si2H6Se1,"[14, 2.0, 1, 6.0, 34, 1.0]"
K3Si6H6N11,"[19, 3.0, 14, 6.0, 1, 6.0, 7, 11.0]"
